Subj,Trial,OptionID,Choice,numExposures,MFval,MBval,nPrevChosen
251,7,7,0,6,3,0,1
251,7,8,0,6,8,6,1
251,7,9,0,5,0,5,0
251,7,10,0,4,1,3,0
251,7,11,0,4,4,8,1
251,7,12,0,7,8,18,1
251,7,13,0,5,7,5,0
251,7,14,0,6,0,13,0
251,7,15,0,8,2,1,0
251,7,16,0,8,7,6,0
251,7,17,0,8,9,12,0
251,7,18,1,5,10,8,0
251,7,19,0,8,2,18,2
251,7,20,0,7,3,13,0
251,8,1,0,7,6,15,0
251,8,2,0,4,1,7,0
251,8,3,0,7,4,3,0
251,8,4,0,5,10,13,0
251,8,5,0,6,9,19,0
251,8,6,0,4,6,5,0
251,8,7,0,6,3,3,1
251,8,8,1,6,8,19,1
251,8,9,0,5,0,22,0
251,8,10,0,4,1,2,0
251,8,11,0,4,4,11,1
251,8,12,0,7,8,17,1
251,8,13,0,5,7,5,0
251,8,14,0,6,0,14,0
251,8,15,0,8,2,7,0
251,8,16,0,8,7,12,0
251,8,17,0,8,9,2,0
251,8,18,0,5,10,7,1
251,8,19,0,8,2,1,2
251,8,20,0,7,3,7,0
252,1,1,0,4,7,3,0
252,1,2,0,8,1,1,0
252,1,3,0,4,10,2,0
252,1,4,0,7,3,2,0
252,1,5,0,5,4,1,0
252,1,6,0,8,7,2,0
252,1,7,0,7,1,2,0
252,1,8,0,5,6,2,0
252,1,9,0,4,0,0,0
252,1,10,0,5,8,4,0
252,1,11,0,4,8,5,0
252,1,12,0,8,2,2,0
252,1,13,0,6,10,3,0
252,1,14,0,7,3,2,0
252,1,15,0,7,0,3,0
252,1,16,0,6,2,3,0
252,1,17,0,8,4,1,0
252,1,18,1,5,9,4,0
252,1,19,0,6,6,4,0
252,1,20,0,6,9,4,0
252,2,1,0,4,7,2,0
252,2,2,0,8,1,4,0
252,2,3,0,4,10,6,0
252,2,4,0,7,3,0,0
252,2,5,0,5,4,3,0
252,2,6,1,8,7,3,0
252,2,7,0,7,1,3,0
252,2,8,0,5,6,3,0
252,2,9,0,4,0,2,0
252,2,10,0,5,8,3,0
252,2,11,0,4,8,4,0
252,2,12,0,8,2,3,0
252,2,13,0,6,10,1,0
252,2,14,0,7,3,2,0
252,2,15,0,7,0,2,0
252,2,16,0,6,2,6,0
252,2,17,0,8,4,4,0
252,2,18,0,5,9,3,1
252,2,19,0,6,6,3,0
252,2,20,0,6,9,0,0
252,3,1,0,4,7,1,0
252,3,2,0,8,1,4,0
252,3,3,0,4,10,1,0
252,3,4,0,7,3,4,0
252,3,5,0,5,4,4,0
252,3,6,0,8,7,2,1
252,3,7,0,7,1,2,0
252,3,8,0,5,6,3,0
252,3,9,0,4,0,5,0
252,3,10,0,5,8,1,0
252,3,11,0,4,8,0,0
252,3,12,0,8,2,4,0
252,3,13,0,6,10,3,0
252,3,14,0,7,3,4,0
252,3,15,0,7,0,2,0
252,3,16,0,6,2,1,0
252,3,17,0,8,4,2,0
252,3,18,0,5,9,1,1
252,3,19,0,6,6,1,0
252,3,20,1,6,9,4,0
252,4,1,0,4,7,2,0
252,4,2,1,8,1,4,0
252,4,3,0,4,10,4,0
252,4,4,0,7,3,3,0
252,4,5,0,5,4,4,0
252,4,6,0,8,7,4,1
252,4,7,0,7,1,2,0
252,4,8,0,5,6,5,0
252,4,9,0,4,0,4,0
252,4,10,0,5,8,3,0
252,4,11,0,4,8,3,0
252,4,12,0,8,2,4,0
252,4,13,0,6,10,2,0
252,4,14,0,7,3,3,0
252,4,15,0,7,0,4,0
252,4,16,0,6,2,5,0
252,4,17,0,8,4,3,0
252,4,18,0,5,9,4,1
252,4,19,0,6,6,3,0
252,4,20,0,6,9,2,1
252,5,1,0,4,7,8,0
252,5,2,0,8,1,14,1
252,5,3,0,4,10,12,0
252,5,4,0,7,3,23,0
252,5,5,0,5,4,15,0
252,5,6,0,8,7,24,1
252,5,7,1,7,1,26,0
252,5,8,0,5,6,6,0
252,5,9,0,4,0,12,0
252,5,10,0,5,8,13,0
252,5,11,0,4,8,12,0
252,5,12,0,8,2,9,0
252,5,13,0,6,10,23,0
252,5,14,0,7,3,2,0
252,5,15,0,7,0,9,0
252,5,16,0,6,2,15,0
252,5,17,0,8,4,12,0
252,5,18,0,5,9,22,1
252,5,19,0,6,6,12,0
252,5,20,0,6,9,25,1
252,6,1,0,4,7,0,0
252,6,2,0,8,1,14,1
252,6,3,0,4,10,7,0
252,6,4,0,7,3,0,0
252,6,5,0,5,4,8,0
252,6,6,0,8,7,0,1
252,6,7,0,7,1,17,1
252,6,8,0,5,6,14,0
252,6,9,0,4,0,14,0
252,6,10,0,5,8,20,0
252,6,11,0,4,8,14,0
252,6,12,0,8,2,19,0
252,6,13,0,6,10,4,0
252,6,14,0,7,3,4,0
252,6,15,0,7,0,14,0
252,6,16,0,6,2,4,0
252,6,17,0,8,4,19,0
252,6,18,1,5,9,11,1
252,6,19,0,6,6,14,0
252,6,20,0,6,9,12,1
252,7,1,0,4,7,6,0
252,7,2,0,8,1,8,1
252,7,3,0,4,10,12,0
252,7,4,0,7,3,1,0
252,7,5,0,5,4,11,0
252,7,6,0,8,7,1,1
252,7,7,0,7,1,0,1
252,7,8,0,5,6,6,0
252,7,9,0,4,0,5,0
252,7,10,0,5,8,3,0
252,7,11,0,4,8,8,0
252,7,12,0,8,2,18,0
252,7,13,0,6,10,5,0
252,7,14,0,7,3,13,0
252,7,15,0,7,0,1,0
252,7,16,0,6,2,6,0
252,7,17,0,8,4,12,0
252,7,18,0,5,9,8,2
252,7,19,1,6,6,18,0
252,7,20,0,6,9,13,1
252,8,1,1,4,7,15,0
252,8,2,0,8,1,7,1
252,8,3,0,4,10,3,0
252,8,4,0,7,3,13,0
252,8,5,0,5,4,19,0
252,8,6,0,8,7,5,1
252,8,7,0,7,1,3,1
252,8,8,0,5,6,19,0
252,8,9,0,4,0,22,0
252,8,10,0,5,8,2,0
252,8,11,0,4,8,11,0
252,8,12,0,8,2,17,0
252,8,13,0,6,10,5,0
252,8,14,0,7,3,14,0
252,8,15,0,7,0,7,0
252,8,16,0,6,2,12,0
252,8,17,0,8,4,2,0
252,8,18,0,5,9,7,2
252,8,19,0,6,6,1,1
252,8,20,0,6,9,7,1
253,1,1,0,4,0,3,0
253,1,2,0,4,3,1,0
253,1,3,0,4,0,2,0
253,1,4,0,5,2,2,0
253,1,5,0,4,1,1,0
253,1,6,0,7,8,2,0
253,1,7,0,8,10,2,0
253,1,8,0,6,3,2,0
253,1,9,0,8,4,0,0
253,1,10,0,6,4,4,0
253,1,11,0,7,6,5,0
253,1,12,0,5,2,2,0
253,1,13,0,8,6,3,0
253,1,14,0,6,1,2,0
253,1,15,0,5,9,3,0
253,1,16,0,5,10,3,0
253,1,17,0,7,7,1,0
253,1,18,0,8,8,4,0
253,1,19,1,7,7,4,0
253,1,20,0,6,9,4,0
253,2,1,0,4,0,2,0
253,2,2,0,4,3,4,0
253,2,3,0,4,0,6,0
253,2,4,0,5,2,0,0
253,2,5,0,4,1,3,0
253,2,6,0,7,8,3,0
253,2,7,0,8,10,3,0
253,2,8,1,6,3,3,0
253,2,9,0,8,4,2,0
253,2,10,0,6,4,3,0
253,2,11,0,7,6,4,0
253,2,12,0,5,2,3,0
253,2,13,0,8,6,1,0
253,2,14,0,6,1,2,0
253,2,15,0,5,9,2,0
253,2,16,0,5,10,6,0
253,2,17,0,7,7,4,0
253,2,18,0,8,8,3,0
253,2,19,0,7,7,3,1
253,2,20,0,6,9,0,0
253,3,1,0,4,0,1,0
253,3,2,0,4,3,4,0
253,3,3,0,4,0,1,0
253,3,4,0,5,2,4,0
253,3,5,0,4,1,4,0
253,3,6,0,7,8,2,0
253,3,7,1,8,10,2,0
253,3,8,0,6,3,3,1
253,3,9,0,8,4,5,0
253,3,10,0,6,4,1,0
253,3,11,0,7,6,0,0
253,3,12,0,5,2,4,0
253,3,13,0,8,6,3,0
253,3,14,0,6,1,4,0
253,3,15,0,5,9,2,0
253,3,16,0,5,10,1,0
253,3,17,0,7,7,2,0
253,3,18,0,8,8,1,0
253,3,19,0,7,7,1,1
253,3,20,0,6,9,4,0
253,4,1,0,4,0,2,0
253,4,2,0,4,3,4,0
253,4,3,0,4,0,4,0
253,4,4,0,5,2,3,0
253,4,5,0,4,1,4,0
253,4,6,0,7,8,4,0
253,4,7,0,8,10,2,1
253,4,8,1,6,3,5,1
253,4,9,0,8,4,4,0
253,4,10,0,6,4,3,0
253,4,11,0,7,6,3,0
253,4,12,0,5,2,4,0
253,4,13,0,8,6,2,0
253,4,14,0,6,1,3,0
253,4,15,0,5,9,4,0
253,4,16,0,5,10,5,0
253,4,17,0,7,7,3,0
253,4,18,0,8,8,4,0
253,4,19,0,7,7,3,1
253,4,20,0,6,9,2,0
253,5,1,0,4,0,8,0
253,5,2,0,4,3,14,0
253,5,3,0,4,0,12,0
253,5,4,0,5,2,23,0
253,5,5,0,4,1,15,0
253,5,6,0,7,8,24,0
253,5,7,0,8,10,26,1
253,5,8,0,6,3,6,2
253,5,9,0,8,4,12,0
253,5,10,0,6,4,13,0
253,5,11,0,7,6,12,0
253,5,12,0,5,2,9,0
253,5,13,0,8,6,23,0
253,5,14,0,6,1,2,0
253,5,15,0,5,9,9,0
253,5,16,0,5,10,15,0
253,5,17,0,7,7,12,0
253,5,18,1,8,8,22,0
253,5,19,0,7,7,12,1
253,5,20,0,6,9,25,0
253,6,1,0,4,0,0,0
253,6,2,1,4,3,14,0
253,6,3,0,4,0,7,0
253,6,4,0,5,2,0,0
253,6,5,0,4,1,8,0
253,6,6,0,7,8,0,0
253,6,7,0,8,10,17,1
253,6,8,0,6,3,14,2
253,6,9,0,8,4,14,0
253,6,10,0,6,4,20,0
253,6,11,0,7,6,14,0
253,6,12,0,5,2,19,0
253,6,13,0,8,6,4,0
253,6,14,0,6,1,4,0
253,6,15,0,5,9,14,0
253,6,16,0,5,10,4,0
253,6,17,0,7,7,19,0
253,6,18,0,8,8,11,1
253,6,19,0,7,7,14,1
253,6,20,0,6,9,12,0
253,7,1,0,4,0,6,0
253,7,2,0,4,3,8,1
253,7,3,0,4,0,12,0
253,7,4,0,5,2,1,0
253,7,5,0,4,1,11,0
253,7,6,0,7,8,1,0
253,7,7,0,8,10,0,1
253,7,8,0,6,3,6,2
253,7,9,0,8,4,5,0
253,7,10,0,6,4,3,0
253,7,11,0,7,6,8,0
253,7,12,0,5,2,18,0
253,7,13,0,8,6,5,0
253,7,14,1,6,1,13,0
253,7,15,0,5,9,1,0
253,7,16,0,5,10,6,0
253,7,17,0,7,7,12,0
253,7,18,0,8,8,8,1
253,7,19,0,7,7,18,1
253,7,20,0,6,9,13,0
253,8,1,0,4,0,15,0
253,8,2,0,4,3,7,1
253,8,3,0,4,0,3,0
253,8,4,0,5,2,13,0
253,8,5,0,4,1,19,0
253,8,6,0,7,8,5,0
253,8,7,0,8,10,3,1
253,8,8,0,6,3,19,2
253,8,9,0,8,4,22,0
253,8,10,0,6,4,2,0
253,8,11,1,7,6,11,0
253,8,12,0,5,2,17,0
253,8,13,0,8,6,5,0
253,8,14,0,6,1,14,1
253,8,15,0,5,9,7,0
253,8,16,0,5,10,12,0
253,8,17,0,7,7,2,0
253,8,18,0,8,8,7,1
253,8,19,0,7,7,1,1
253,8,20,0,6,9,7,0
254,1,1,0,8,8,3,0
254,1,2,0,5,6,1,0
254,1,3,0,5,9,2,0
254,1,4,0,6,8,2,0
254,1,5,0,7,7,1,0
254,1,6,0,4,2,2,0
254,1,7,0,7,3,2,0
254,1,8,0,6,3,2,0
254,1,9,0,5,6,0,0
254,1,10,0,4,4,4,0
254,1,11,1,8,7,5,0
254,1,12,0,7,4,2,0
254,1,13,0,6,10,3,0
254,1,14,0,8,1,2,0
254,1,15,0,8,2,3,0
254,1,16,0,6,0,3,0
254,1,17,0,4,10,1,0
254,1,18,0,7,9,4,0
254,1,19,0,5,1,4,0
254,1,20,0,4,0,4,0
254,2,1,0,8,8,2,0
254,2,2,1,5,6,4,0
254,2,3,0,5,9,6,0
254,2,4,0,6,8,0,0
254,2,5,0,7,7,3,0
254,2,6,0,4,2,3,0
254,2,7,0,7,3,3,0
254,2,8,0,6,3,3,0
254,2,9,0,5,6,2,0
254,2,10,0,4,4,3,0
254,2,11,0,8,7,4,1
254,2,12,0,7,4,3,0
254,2,13,0,6,10,1,0
254,2,14,0,8,1,2,0
254,2,15,0,8,2,2,0
254,2,16,0,6,0,6,0
254,2,17,0,4,10,4,0
254,2,18,0,7,9,3,0
254,2,19,0,5,1,3,0
254,2,20,0,4,0,0,0
254,3,1,0,8,8,1,0
254,3,2,0,5,6,4,1
254,3,3,0,5,9,1,0
254,3,4,0,6,8,4,0
254,3,5,1,7,7,4,0
254,3,6,0,4,2,2,0
254,3,7,0,7,3,2,0
254,3,8,0,6,3,3,0
254,3,9,0,5,6,5,0
254,3,10,0,4,4,1,0
254,3,11,0,8,7,0,1
254,3,12,0,7,4,4,0
254,3,13,0,6,10,3,0
254,3,14,0,8,1,4,0
254,3,15,0,8,2,2,0
254,3,16,0,6,0,1,0
254,3,17,0,4,10,2,0
254,3,18,0,7,9,1,0
254,3,19,0,5,1,1,0
254,3,20,0,4,0,4,0
254,4,1,0,8,8,2,0
254,4,2,0,5,6,4,1
254,4,3,0,5,9,4,0
254,4,4,0,6,8,3,0
254,4,5,0,7,7,4,1
254,4,6,0,4,2,4,0
254,4,7,0,7,3,2,0
254,4,8,0,6,3,5,0
254,4,9,0,5,6,4,0
254,4,10,0,4,4,3,0
254,4,11,0,8,7,3,1
254,4,12,0,7,4,4,0
254,4,13,0,6,10,2,0
254,4,14,0,8,1,3,0
254,4,15,0,8,2,4,0
254,4,16,1,6,0,5,0
254,4,17,0,4,10,3,0
254,4,18,0,7,9,4,0
254,4,19,0,5,1,3,0
254,4,20,0,4,0,2,0
254,5,1,0,8,8,8,0
254,5,2,0,5,6,14,1
254,5,3,1,5,9,12,0
254,5,4,0,6,8,23,0
254,5,5,0,7,7,15,1
254,5,6,0,4,2,24,0
254,5,7,0,7,3,26,0
254,5,8,0,6,3,6,0
254,5,9,0,5,6,12,0
254,5,10,0,4,4,13,0
254,5,11,0,8,7,12,1
254,5,12,0,7,4,9,0
254,5,13,0,6,10,23,0
254,5,14,0,8,1,2,0
254,5,15,0,8,2,9,0
254,5,16,0,6,0,15,1
254,5,17,0,4,10,12,0
254,5,18,0,7,9,22,0
254,5,19,0,5,1,12,0
254,5,20,0,4,0,25,0
254,6,1,0,8,8,0,0
254,6,2,0,5,6,14,1
254,6,3,0,5,9,7,1
254,6,4,0,6,8,0,0
254,6,5,0,7,7,8,1
254,6,6,0,4,2,0,0
254,6,7,0,7,3,17,0
254,6,8,0,6,3,14,0
254,6,9,0,5,6,14,0
254,6,10,0,4,4,20,0
254,6,11,0,8,7,14,1
254,6,12,1,7,4,19,0
254,6,13,0,6,10,4,0
254,6,14,0,8,1,4,0
254,6,15,0,8,2,14,0
254,6,16,0,6,0,4,1
254,6,17,0,4,10,19,0
254,6,18,0,7,9,11,0
254,6,19,0,5,1,14,0
254,6,20,0,4,0,12,0
254,7,1,0,8,8,6,0
254,7,2,0,5,6,8,1
254,7,3,0,5,9,12,1
254,7,4,0,6,8,1,0
254,7,5,0,7,7,11,1
254,7,6,0,4,2,1,0
254,7,7,0,7,3,0,0
254,7,8,0,6,3,6,0
254,7,9,0,5,6,5,0
254,7,10,0,4,4,3,0
254,7,11,0,8,7,8,1
254,7,12,0,7,4,18,1
254,7,13,0,6,10,5,0
254,7,14,0,8,1,13,0
254,7,15,0,8,2,1,0
254,7,16,0,6,0,6,1
254,7,17,0,4,10,12,0
254,7,18,0,7,9,8,0
254,7,19,1,5,1,18,0
254,7,20,0,4,0,13,0
254,8,1,0,8,8,15,0
254,8,2,0,5,6,7,1
254,8,3,0,5,9,3,1
254,8,4,0,6,8,13,0
254,8,5,0,7,7,19,1
254,8,6,0,4,2,5,0
254,8,7,0,7,3,3,0
254,8,8,0,6,3,19,0
254,8,9,0,5,6,22,0
254,8,10,0,4,4,2,0
254,8,11,0,8,7,11,1
254,8,12,1,7,4,17,1
254,8,13,0,6,10,5,0
254,8,14,0,8,1,14,0
254,8,15,0,8,2,7,0
254,8,16,0,6,0,12,1
254,8,17,0,4,10,2,0
254,8,18,0,7,9,7,0
254,8,19,0,5,1,1,1
254,8,20,0,4,0,7,0
255,1,1,0,8,4,3,0
255,1,2,0,6,7,1,0
255,1,3,0,7,9,2,0
255,1,4,0,4,7,2,0
255,1,5,0,7,10,1,0
255,1,6,0,8,8,2,0
255,1,7,0,6,1,2,0
255,1,8,0,6,3,2,0
255,1,9,0,7,6,0,0
255,1,10,0,8,0,4,0
255,1,11,0,6,10,5,0
255,1,12,0,4,6,2,0
255,1,13,0,8,1,3,0
255,1,14,0,5,0,2,0
255,1,15,0,5,4,3,0
255,1,16,0,5,8,3,0
255,1,17,0,5,3,1,0
255,1,18,0,4,2,4,0
255,1,19,1,4,9,4,0
255,1,20,0,7,2,4,0
255,2,1,0,8,4,2,0
255,2,2,0,6,7,4,0
255,2,3,0,7,9,6,0
255,2,4,0,4,7,0,0
255,2,5,0,7,10,3,0
255,2,6,0,8,8,3,0
255,2,7,0,6,1,3,0
255,2,8,0,6,3,3,0
255,2,9,0,7,6,2,0
255,2,10,0,8,0,3,0
255,2,11,0,6,10,4,0
255,2,12,0,4,6,3,0
255,2,13,0,8,1,1,0
255,2,14,0,5,0,2,0
255,2,15,0,5,4,2,0
255,2,16,1,5,8,6,0
255,2,17,0,5,3,4,0
255,2,18,0,4,2,3,0
255,2,19,0,4,9,3,1
255,2,20,0,7,2,0,0
255,3,1,0,8,4,1,0
255,3,2,0,6,7,4,0
255,3,3,0,7,9,1,0
255,3,4,0,4,7,4,0
255,3,5,0,7,10,4,0
255,3,6,0,8,8,2,0
255,3,7,0,6,1,2,0
255,3,8,0,6,3,3,0
255,3,9,0,7,6,5,0
255,3,10,0,8,0,1,0
255,3,11,0,6,10,0,0
255,3,12,0,4,6,4,0
255,3,13,0,8,1,3,0
255,3,14,0,5,0,4,0
255,3,15,0,5,4,2,0
255,3,16,0,5,8,1,1
255,3,17,0,5,3,2,0
255,3,18,0,4,2,1,0
255,3,19,0,4,9,1,1
255,3,20,1,7,2,4,0
255,4,1,0,8,4,2,0
255,4,2,0,6,7,4,0
255,4,3,0,7,9,4,0
255,4,4,0,4,7,3,0
255,4,5,0,7,10,4,0
255,4,6,0,8,8,4,0
255,4,7,0,6,1,2,0
255,4,8,1,6,3,5,0
255,4,9,0,7,6,4,0
255,4,10,0,8,0,3,0
255,4,11,0,6,10,3,0
255,4,12,0,4,6,4,0
255,4,13,0,8,1,2,0
255,4,14,0,5,0,3,0
255,4,15,0,5,4,4,0
255,4,16,0,5,8,5,1
255,4,17,0,5,3,3,0
255,4,18,0,4,2,4,0
255,4,19,0,4,9,3,1
255,4,20,0,7,2,2,1
255,5,1,0,8,4,8,0
255,5,2,0,6,7,14,0
255,5,3,0,7,9,12,0
255,5,4,0,4,7,23,0
255,5,5,0,7,10,15,0
255,5,6,0,8,8,24,0
255,5,7,0,6,1,26,0
255,5,8,0,6,3,6,1
255,5,9,0,7,6,12,0
255,5,10,0,8,0,13,0
255,5,11,0,6,10,12,0
255,5,12,0,4,6,9,0
255,5,13,0,8,1,23,0
255,5,14,0,5,0,2,0
255,5,15,0,5,4,9,0
255,5,16,0,5,8,15,1
255,5,17,0,5,3,12,0
255,5,18,0,4,2,22,0
255,5,19,0,4,9,12,1
255,5,20,1,7,2,25,1
255,6,1,0,8,4,0,0
255,6,2,0,6,7,14,0
255,6,3,0,7,9,7,0
255,6,4,0,4,7,0,0
255,6,5,0,7,10,8,0
255,6,6,0,8,8,0,0
255,6,7,0,6,1,17,0
255,6,8,0,6,3,14,1
255,6,9,0,7,6,14,0
255,6,10,1,8,0,20,0
255,6,11,0,6,10,14,0
255,6,12,0,4,6,19,0
255,6,13,0,8,1,4,0
255,6,14,0,5,0,4,0
255,6,15,0,5,4,14,0
255,6,16,0,5,8,4,1
255,6,17,0,5,3,19,0
255,6,18,0,4,2,11,0
255,6,19,0,4,9,14,1
255,6,20,0,7,2,12,2
255,7,1,0,8,4,6,0
255,7,2,0,6,7,8,0
255,7,3,0,7,9,12,0
255,7,4,0,4,7,1,0
255,7,5,0,7,10,11,0
255,7,6,0,8,8,1,0
255,7,7,0,6,1,0,0
255,7,8,0,6,3,6,1
255,7,9,0,7,6,5,0
255,7,10,0,8,0,3,1
255,7,11,0,6,10,8,0
255,7,12,0,4,6,18,0
255,7,13,0,8,1,5,0
255,7,14,0,5,0,13,0
255,7,15,0,5,4,1,0
255,7,16,0,5,8,6,1
255,7,17,0,5,3,12,0
255,7,18,0,4,2,8,0
255,7,19,0,4,9,18,1
255,7,20,1,7,2,13,2
255,8,1,0,8,4,15,0
255,8,2,0,6,7,7,0
255,8,3,0,7,9,3,0
255,8,4,0,4,7,13,0
255,8,5,1,7,10,19,0
255,8,6,0,8,8,5,0
255,8,7,0,6,1,3,0
255,8,8,0,6,3,19,1
255,8,9,0,7,6,22,0
255,8,10,0,8,0,2,1
255,8,11,0,6,10,11,0
255,8,12,0,4,6,17,0
255,8,13,0,8,1,5,0
255,8,14,0,5,0,14,0
255,8,15,0,5,4,7,0
255,8,16,0,5,8,12,1
255,8,17,0,5,3,2,0
255,8,18,0,4,2,7,0
255,8,19,0,4,9,1,1
255,8,20,0,7,2,7,3
256,1,1,0,8,7,3,0
256,1,2,0,4,3,1,0
256,1,3,0,6,10,2,0
256,1,4,0,6,3,2,0
256,1,5,0,8,1,1,0
256,1,6,0,7,6,2,0
256,1,7,0,7,9,2,0
256,1,8,0,4,2,2,0
256,1,9,0,5,2,0,0
256,1,10,0,7,8,4,0
256,1,11,0,5,4,5,0
256,1,12,0,8,8,2,0
256,1,13,0,6,9,3,0
256,1,14,0,6,0,2,0
256,1,15,0,8,0,3,0
256,1,16,0,4,10,3,0
256,1,17,0,5,4,1,0
256,1,18,1,4,6,4,0
256,1,19,0,7,1,4,0
256,1,20,0,5,7,4,0
256,2,1,0,8,7,2,0
256,2,2,0,4,3,4,0
256,2,3,1,6,10,6,0
256,2,4,0,6,3,0,0
256,2,5,0,8,1,3,0
256,2,6,0,7,6,3,0
256,2,7,0,7,9,3,0
256,2,8,0,4,2,3,0
256,2,9,0,5,2,2,0
256,2,10,0,7,8,3,0
256,2,11,0,5,4,4,0
256,2,12,0,8,8,3,0
256,2,13,0,6,9,1,0
256,2,14,0,6,0,2,0
256,2,15,0,8,0,2,0
256,2,16,0,4,10,6,0
256,2,17,0,5,4,4,0
256,2,18,0,4,6,3,1
256,2,19,0,7,1,3,0
256,2,20,0,5,7,0,0
256,3,1,0,8,7,1,0
256,3,2,0,4,3,4,0
256,3,3,0,6,10,1,1
256,3,4,0,6,3,4,0
256,3,5,0,8,1,4,0
256,3,6,0,7,6,2,0
256,3,7,0,7,9,2,0
256,3,8,0,4,2,3,0
256,3,9,1,5,2,5,0
256,3,10,0,7,8,1,0
256,3,11,0,5,4,0,0
256,3,12,0,8,8,4,0
256,3,13,0,6,9,3,0
256,3,14,0,6,0,4,0
256,3,15,0,8,0,2,0
256,3,16,0,4,10,1,0
256,3,17,0,5,4,2,0
256,3,18,0,4,6,1,1
256,3,19,0,7,1,1,0
256,3,20,0,5,7,4,0
256,4,1,0,8,7,2,0
256,4,2,0,4,3,4,0
256,4,3,0,6,10,4,1
256,4,4,0,6,3,3,0
256,4,5,0,8,1,4,0
256,4,6,0,7,6,4,0
256,4,7,0,7,9,2,0
256,4,8,0,4,2,5,0
256,4,9,0,5,2,4,1
256,4,10,0,7,8,3,0
256,4,11,0,5,4,3,0
256,4,12,0,8,8,4,0
256,4,13,0,6,9,2,0
256,4,14,0,6,0,3,0
256,4,15,0,8,0,4,0
256,4,16,1,4,10,5,0
256,4,17,0,5,4,3,0
256,4,18,0,4,6,4,1
256,4,19,0,7,1,3,0
256,4,20,0,5,7,2,0
256,5,1,0,8,7,8,0
256,5,2,0,4,3,14,0
256,5,3,0,6,10,12,1
256,5,4,0,6,3,23,0
256,5,5,0,8,1,15,0
256,5,6,1,7,6,24,0
256,5,7,0,7,9,26,0
256,5,8,0,4,2,6,0
256,5,9,0,5,2,12,1
256,5,10,0,7,8,13,0
256,5,11,0,5,4,12,0
256,5,12,0,8,8,9,0
256,5,13,0,6,9,23,0
256,5,14,0,6,0,2,0
256,5,15,0,8,0,9,0
256,5,16,0,4,10,15,1
256,5,17,0,5,4,12,0
256,5,18,0,4,6,22,1
256,5,19,0,7,1,12,0
256,5,20,0,5,7,25,0
256,6,1,0,8,7,0,0
256,6,2,0,4,3,14,0
256,6,3,0,6,10,7,1
256,6,4,0,6,3,0,0
256,6,5,0,8,1,8,0
256,6,6,0,7,6,0,1
256,6,7,1,7,9,17,0
256,6,8,0,4,2,14,0
256,6,9,0,5,2,14,1
256,6,10,0,7,8,20,0
256,6,11,0,5,4,14,0
256,6,12,0,8,8,19,0
256,6,13,0,6,9,4,0
256,6,14,0,6,0,4,0
256,6,15,0,8,0,14,0
256,6,16,0,4,10,4,1
256,6,17,0,5,4,19,0
256,6,18,0,4,6,11,1
256,6,19,0,7,1,14,0
256,6,20,0,5,7,12,0
256,7,1,0,8,7,6,0
256,7,2,0,4,3,8,0
256,7,3,0,6,10,12,1
256,7,4,0,6,3,1,0
256,7,5,0,8,1,11,0
256,7,6,0,7,6,1,1
256,7,7,0,7,9,0,1
256,7,8,0,4,2,6,0
256,7,9,0,5,2,5,1
256,7,10,0,7,8,3,0
256,7,11,0,5,4,8,0
256,7,12,1,8,8,18,0
256,7,13,0,6,9,5,0
256,7,14,0,6,0,13,0
256,7,15,0,8,0,1,0
256,7,16,0,4,10,6,1
256,7,17,0,5,4,12,0
256,7,18,0,4,6,8,1
256,7,19,0,7,1,18,0
256,7,20,0,5,7,13,0
256,8,1,0,8,7,15,0
256,8,2,0,4,3,7,0
256,8,3,0,6,10,3,1
256,8,4,0,6,3,13,0
256,8,5,0,8,1,19,0
256,8,6,0,7,6,5,1
256,8,7,0,7,9,3,1
256,8,8,0,4,2,19,0
256,8,9,1,5,2,22,1
256,8,10,0,7,8,2,0
256,8,11,0,5,4,11,0
256,8,12,0,8,8,17,1
256,8,13,0,6,9,5,0
256,8,14,0,6,0,14,0
256,8,15,0,8,0,7,0
256,8,16,0,4,10,12,1
256,8,17,0,5,4,2,0
256,8,18,0,4,6,7,1
256,8,19,0,7,1,1,0
256,8,20,0,5,7,7,0
257,1,1,0,4,2,3,0
257,1,2,0,8,1,1,0
257,1,3,0,5,8,2,0
257,1,4,0,5,4,2,0
257,1,5,0,5,4,1,0
257,1,6,0,4,10,2,0
257,1,7,0,7,10,2,0
257,1,8,0,7,6,2,0
257,1,9,0,8,3,0,0
257,1,10,0,5,7,4,0
257,1,11,1,7,1,5,0
257,1,12,0,4,7,2,0
257,1,13,0,6,2,3,0
257,1,14,0,6,6,2,0
257,1,15,0,8,9,3,0
257,1,16,0,4,0,3,0
257,1,17,0,6,3,1,0
257,1,18,0,7,8,4,0
257,1,19,0,6,0,4,0
257,1,20,0,8,9,4,0
257,2,1,0,4,2,2,0
257,2,2,0,8,1,4,0
257,2,3,0,5,8,6,0
257,2,4,0,5,4,0,0
257,2,5,0,5,4,3,0
257,2,6,0,4,10,3,0
257,2,7,0,7,10,3,0
257,2,8,0,7,6,3,0
257,2,9,0,8,3,2,0
257,2,10,0,5,7,3,0
257,2,11,0,7,1,4,1
257,2,12,0,4,7,3,0
257,2,13,0,6,2,1,0
257,2,14,0,6,6,2,0
257,2,15,0,8,9,2,0
257,2,16,0,4,0,6,0
257,2,17,1,6,3,4,0
257,2,18,0,7,8,3,0
