"subject","version","assignmentId","cond","question","question_ind","all_values","question_order","comp_check","comp_check_pass","comp_check_rt","comp_check2","comp_check_pass2","choice","scratch","rt","early1","early2","stamp","id"
"A3VCGGQLXJMKFK","cs_wg_full_v2_conf_real1","3L70J4KAZGNXXW8PQO45NPMUM7IDA4","memory","Memory","1","[]","1","30","1","28952",,"0","[""javelin"",""peacock"",""parent"",""budget "",""peanut"",""spiral"",""penguin"",""Can't remember"",""Can't rememeber"",""Can't remember"",""Can't remember"",""Can't remember""]","[""11"",""12"",""1"",""3"",""3"",""10"",""6"","""","""","""","""",""""]","181000",,,"2018-07-03 16:43:07","22892"
"A3MXKTROXJH4AU","cs_wg_full_v2_conf_real1","3FTYUGLFSUM0RQW8VSDOFE68UTHD5Y","memory","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","37046","0","1","trivia","trivia","16000",,,"2018-07-03 16:43:08","22893"
"A2BBTY407P8TO1","cs_wg_full_v2_conf_real1","3C44YUNSI1Q4K0ERF7M2DKBPLTJPDX","memory","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","140115","0","1","SHIVER",,"16000",,,"2018-07-03 16:43:20","22894"
"AFGPNQM2DEYUI","cs_wg_full_v2_conf_real1","3H8DHMCCW9C399HB2FHUH3PQRJ5KDJ","choice-set","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","15","0","16725","0","1",,"t","16000",,,"2018-07-03 16:43:24","22895"
"AFGPNQM2DEYUI","cs_wg_full_v2_conf_real1","3H8DHMCCW9C399HB2FHUH3PQRJ5KDJ","choice-set","choice-set","2","[21,7,15,6,11,5,13,18,14,12,22,9]","2","-1","-1","-1",,"0","[""liquid:false"",""tongue:true"",""throne:false"",""coffin:false"",""smoker:false"",""forgery:false"",""abdomen:false"",""chorus:false"",""kidney:false"",""dollar:false"",""shiver:false"",""addict:false""]",,"9398",,,"2018-07-03 16:43:35","22896"
"A0752733254ON4KL1PIXU","cs_wg_full_v2_conf_real1","3TY7ZAOG5FL9APGHQ3TZ2W57XUWK0Q","memory","Memory","1","[]","1","30","1","56186",,"0","[""church"",""bullet"",""heaven"",""celery"",""summer"",""budget"",""pickle"",""firefly"",""baboon"",""domino"",""sponge"",""banquet""]","[""9"",""6"",""11"",""12"",""10"",""7"",""8"",""4"",""1"",""6"",""2"",""3""]","181000",,,"2018-07-03 16:43:49","22897"
"A1EJKTWX9A2IH9","cs_wg_full_v2_conf_real1","35GCEFQ6I5P0GCE09RESR9RR4F13ZY","memory","Memory","1","[]","1","30","1","23367",,"0","[""bikini"",""pumpkin"",""sunburn"",""heaven"",""friend"",""walnut"",""hermit"",""spiral"",""factory"",""royal"","""",""""]","[""12"",""3"",""8"",""6"",""10"",""1"",""11"",""8"",""3"",""8"","""",""""]","181000",,,"2018-07-03 16:43:55","22898"
"A16SEOV9WG0FHJ","cs_wg_full_v2_conf_real1","3PIWWX1FJJ7L1BBLUQ3TJMKQHE8JJ3","memory","Memory","1","[]","1","30","1","21233",,"0","[""peacock"",""summer"",""javelin"",""casino"",""cant "",""heaven"",""tennis"","""","""",""priest"",""pickle"",""traffic""]","[""12"",""11"",""10"",""9"","""",""7"",""6"","""","""",""3"",""2"",""1""]","181000",,,"2018-07-03 16:44:11","22899"
"A1PHRDHILABAVG","cs_wg_full_v2_conf_real1","3COPXFW7XBDCY6K17O8PHX6F52EPK8","memory","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","39489","0","1","cannon",,"16000",,,"2018-07-03 16:44:26","22900"
"A3IBB4TMW0E27","cs_wg_full_v2_conf_real1","3M68NM076H8QB4FRICIDC91C5PKR6Z","choice-set","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","31041","0","1","balcony
",,"16000",,,"2018-07-03 16:44:38","22901"
"A2XRVVY83KOL75M","cs_wg_full_v2_conf_real1","3WJEQKOXA83351SDAVKAMNLLXAAA16","memory","Memory","1","[]","1","26","0","44888",,"0","[""FIREMAN"",""BAPTISM"",""DAGGER"",""COSTUME"",""CELERY"",""CANT REWMEMBER"",""CANT REMEMBER"",""CANT REMEMBER"",""CANT REMEMBER"","""","""",""""]","[""12"",""9"",""11"",""6"",""4"",""0"",""0"",""0"","""","""","""",""""]","181000",,,"2018-07-03 16:44:43","22902"
"A3IBB4TMW0E27","cs_wg_full_v2_conf_real1","3M68NM076H8QB4FRICIDC91C5PKR6Z","choice-set","choice-set","2","[21,7,15,6,11,5,13,18,14,12,22,9]","2","-1","-1","-1",,"0","[""picture:false"",""budget:false"",""balcony:true"",""waffle:false"",""basket:false"",""friend:false"",""summer:false"",""walrus:false"",""magnet:false"",""royalty:false"",""shiver:false"",""addict:false""]",,"10655",,,"2018-07-03 16:44:50","22903"
