Subj,Trial,OptionID,Choice,MFval,MBval,Choice2
9,7,5,0,1,12,0
9,7,6,0,0,1,0
9,7,7,0,1,8,0
9,7,8,0,1,10,0
9,7,9,0,1,13,0
9,7,10,0,1,5,0
9,7,11,0,0,7,0
9,7,12,0,0,11,0
9,7,13,0,1,4,0
9,7,14,0,0,6,0
9,8,1,0,1,11,13
9,8,2,0,0,8,0
9,8,3,0,0,14,0
9,8,4,0,0,5,0
9,8,5,0,1,6,0
9,8,6,0,0,4,0
9,8,7,0,1,7,0
9,8,8,0,1,9,0
9,8,9,0,1,1,0
9,8,10,0,1,13,0
9,8,11,0,0,3,0
9,8,12,0,0,12,0
9,8,13,1,1,10,0
9,8,14,0,0,2,0
10,1,1,0,1,14,10
10,1,2,0,0,3,0
10,1,3,0,0,12,0
10,1,4,0,0,5,0
10,1,5,0,1,2,0
10,1,6,0,1,8,0
10,1,7,0,0,9,0
10,1,8,0,0,10,0
10,1,9,0,1,4,0
10,1,10,1,1,13,0
10,1,11,0,0,11,0
10,1,12,0,1,6,0
10,1,13,0,0,7,0
10,1,14,0,1,1,0
10,2,1,0,1,13,7
10,2,2,0,0,11,0
10,2,3,0,0,8,0
10,2,4,0,0,4,0
10,2,5,0,1,1,0
10,2,6,0,1,3,0
10,2,7,1,0,14,0
10,2,8,0,0,5,0
10,2,9,0,1,12,0
10,2,10,0,1,10,0
10,2,11,0,0,6,0
10,2,12,0,1,7,0
10,2,13,0,0,2,0
10,2,14,0,1,9,0
10,3,1,0,1,14,12
10,3,2,0,0,2,0
10,3,3,0,0,3,0
10,3,4,0,0,5,0
10,3,5,0,1,4,0
10,3,6,0,1,9,0
10,3,7,0,0,13,0
10,3,8,0,0,1,0
10,3,9,0,1,7,0
10,3,10,0,1,6,0
10,3,11,0,0,11,0
10,3,12,1,1,10,0
10,3,13,0,0,12,0
10,3,14,0,1,8,0
10,4,1,1,1,13,1
10,4,2,0,0,6,0
10,4,3,0,0,1,0
10,4,4,0,0,5,0
10,4,5,0,1,3,0
10,4,6,0,1,7,0
10,4,7,0,0,10,0
10,4,8,0,0,4,0
10,4,9,0,1,2,0
10,4,10,0,1,12,0
10,4,11,0,0,8,0
10,4,12,0,1,9,0
10,4,13,0,0,11,0
10,4,14,0,1,14,0
10,5,1,0,1,9,2
10,5,2,1,0,14,0
10,5,3,0,0,11,0
10,5,4,0,0,6,0
10,5,5,0,1,2,0
10,5,6,0,1,10,0
10,5,7,0,0,4,0
10,5,8,0,0,12,0
10,5,9,0,1,1,0
10,5,10,0,1,3,0
10,5,11,0,0,5,0
10,5,12,0,1,13,0
10,5,13,0,0,7,0
10,5,14,0,1,8,0
10,6,1,0,1,11,7
10,6,2,0,0,7,0
10,6,3,0,0,8,0
10,6,4,0,0,10,0
10,6,5,0,1,3,0
10,6,6,0,1,9,0
10,6,7,1,0,14,0
10,6,8,0,0,12,0
10,6,9,0,1,1,0
10,6,10,0,1,6,0
10,6,11,0,0,2,0
10,6,12,0,1,5,0
10,6,13,0,0,13,0
10,6,14,0,1,4,0
10,7,1,0,1,3,5
10,7,2,0,0,2,0
10,7,3,0,0,9,0
10,7,4,0,0,14,0
10,7,5,1,1,12,0
10,7,6,0,1,1,0
10,7,7,0,0,8,0
10,7,8,0,0,10,0
10,7,9,0,1,13,0
10,7,10,0,1,5,0
10,7,11,0,0,7,0
10,7,12,0,1,11,0
10,7,13,0,0,4,0
10,7,14,0,1,6,0
10,8,1,0,1,11,10
10,8,2,0,0,8,0
10,8,3,0,0,14,0
10,8,4,0,0,5,0
10,8,5,0,1,6,0
10,8,6,0,1,4,0
10,8,7,0,0,7,0
10,8,8,0,0,9,0
10,8,9,0,1,1,0
10,8,10,1,1,13,0
10,8,11,0,0,3,0
10,8,12,0,1,12,0
10,8,13,0,0,10,0
10,8,14,0,1,2,0
11,1,1,0,0,14,3
11,1,2,0,0,3,0
11,1,3,1,0,12,0
11,1,4,0,1,5,0
11,1,5,0,0,2,0
11,1,6,0,0,8,0
11,1,7,0,0,9,0
11,1,8,0,0,10,0
11,1,9,0,1,4,0
11,1,10,0,1,13,0
11,1,11,0,1,11,0
11,1,12,0,1,6,0
11,1,13,0,1,7,0
11,1,14,0,1,1,0
11,2,1,0,0,13,14
11,2,2,0,0,11,0
11,2,3,0,0,8,0
11,2,4,0,1,4,0
11,2,5,0,0,1,0
11,2,6,0,0,3,0
11,2,7,0,0,14,0
11,2,8,0,0,5,0
11,2,9,0,1,12,0
11,2,10,0,1,10,0
11,2,11,0,1,6,0
11,2,12,0,1,7,0
11,2,13,0,1,2,0
11,2,14,1,1,9,0
11,3,1,0,0,14,11
11,3,2,0,0,2,0
11,3,3,0,0,3,0
11,3,4,0,1,5,0
11,3,5,0,0,4,0
11,3,6,0,0,9,0
11,3,7,0,0,13,0
11,3,8,0,0,1,0
11,3,9,0,1,7,0
11,3,10,0,1,6,0
11,3,11,1,1,11,0
11,3,12,0,1,10,0
11,3,13,0,1,12,0
11,3,14,0,1,8,0
11,4,1,0,0,13,10
11,4,2,0,0,6,0
11,4,3,0,0,1,0
11,4,4,0,1,5,0
11,4,5,0,0,3,0
11,4,6,0,0,7,0
11,4,7,0,0,10,0
11,4,8,0,0,4,0
11,4,9,0,1,2,0
11,4,10,1,1,12,0
11,4,11,0,1,8,0
11,4,12,0,1,9,0
11,4,13,0,1,11,0
11,4,14,0,1,14,0
11,5,1,0,0,9,3
11,5,2,0,0,14,0
11,5,3,1,0,11,0
11,5,4,0,1,6,0
11,5,5,0,0,2,0
11,5,6,0,0,10,0
11,5,7,0,0,4,0
11,5,8,0,0,12,0
11,5,9,0,1,1,0
11,5,10,0,1,3,0
11,5,11,0,1,5,0
11,5,12,0,1,13,0
11,5,13,0,1,7,0
11,5,14,0,1,8,0
11,6,1,0,0,11,8
11,6,2,0,0,7,0
11,6,3,0,0,8,0
11,6,4,0,1,10,0
11,6,5,0,0,3,0
11,6,6,0,0,9,0
11,6,7,0,0,14,0
11,6,8,1,0,12,0
11,6,9,0,1,1,0
11,6,10,0,1,6,0
11,6,11,0,1,2,0
11,6,12,0,1,5,0
11,6,13,0,1,13,0
11,6,14,0,1,4,0
11,7,1,0,0,3,12
11,7,2,0,0,2,0
11,7,3,0,0,9,0
11,7,4,0,1,14,0
11,7,5,0,0,12,0
11,7,6,0,0,1,0
11,7,7,0,0,8,0
11,7,8,0,0,10,0
11,7,9,0,1,13,0
11,7,10,0,1,5,0
11,7,11,0,1,7,0
11,7,12,1,1,11,0
11,7,13,0,1,4,0
11,7,14,0,1,6,0
11,8,1,0,0,11,10
11,8,2,0,0,8,0
11,8,3,0,0,14,0
11,8,4,0,1,5,0
11,8,5,0,0,6,0
11,8,6,0,0,4,0
11,8,7,0,0,7,0
11,8,8,0,0,9,0
11,8,9,0,1,1,0
11,8,10,1,1,13,0
11,8,11,0,1,3,0
11,8,12,0,1,12,0
11,8,13,0,1,10,0
11,8,14,0,1,2,0
12,1,1,0,1,14,3
12,1,2,0,1,3,0
12,1,3,1,0,12,0
12,1,4,0,0,5,0
12,1,5,0,0,2,0
12,1,6,0,0,8,0
12,1,7,0,0,9,0
12,1,8,0,1,10,0
12,1,9,0,1,4,0
12,1,10,0,0,13,0
12,1,11,0,1,11,0
12,1,12,0,1,6,0
12,1,13,0,0,7,0
12,1,14,0,1,1,0
12,2,1,0,1,13,7
12,2,2,0,1,11,0
12,2,3,0,0,8,0
12,2,4,0,0,4,0
12,2,5,0,0,1,0
12,2,6,0,0,3,0
12,2,7,1,0,14,0
12,2,8,0,1,5,0
12,2,9,0,1,12,0
12,2,10,0,0,10,0
12,2,11,0,1,6,0
12,2,12,0,1,7,0
12,2,13,0,0,2,0
12,2,14,0,1,9,0
12,3,1,0,1,14,6
12,3,2,0,1,2,0
12,3,3,0,0,3,0
12,3,4,0,0,5,0
12,3,5,0,0,4,0
12,3,6,1,0,9,0
12,3,7,0,0,13,0
12,3,8,0,1,1,0
12,3,9,0,1,7,0
12,3,10,0,0,6,0
12,3,11,0,1,11,0
12,3,12,0,1,10,0
12,3,13,0,0,12,0
12,3,14,0,1,8,0
12,4,1,0,1,13,10
12,4,2,0,1,6,0
12,4,3,0,0,1,0
12,4,4,0,0,5,0
12,4,5,0,0,3,0
12,4,6,0,0,7,0
12,4,7,0,0,10,0
12,4,8,0,1,4,0
12,4,9,0,1,2,0
12,4,10,1,0,12,0
12,4,11,0,1,8,0
12,4,12,0,1,9,0
12,4,13,0,0,11,0
12,4,14,0,1,14,0
12,5,1,0,1,9,7
12,5,2,0,1,14,0
12,5,3,0,0,11,0
12,5,4,0,0,6,0
12,5,5,0,0,2,0
12,5,6,0,0,10,0
12,5,7,1,0,4,0
12,5,8,0,1,12,0
12,5,9,0,1,1,0
12,5,10,0,0,3,0
12,5,11,0,1,5,0
12,5,12,0,1,13,0
12,5,13,0,0,7,0
12,5,14,0,1,8,0
12,6,1,0,1,11,13
12,6,2,0,1,7,0
12,6,3,0,0,8,0
12,6,4,0,0,10,0
12,6,5,0,0,3,0
12,6,6,0,0,9,0
12,6,7,0,0,14,0
12,6,8,0,1,12,0
12,6,9,0,1,1,0
12,6,10,0,0,6,0
12,6,11,0,1,2,0
12,6,12,0,1,5,0
12,6,13,1,0,13,0
12,6,14,0,1,4,0
12,7,1,0,1,3,4
12,7,2,0,1,2,0
12,7,3,0,0,9,0
12,7,4,1,0,14,0
12,7,5,0,0,12,0
12,7,6,0,0,1,0
12,7,7,0,0,8,0
12,7,8,0,1,10,0
12,7,9,0,1,13,0
12,7,10,0,0,5,0
12,7,11,0,1,7,0
12,7,12,0,1,11,0
12,7,13,0,0,4,0
12,7,14,0,1,6,0
12,8,1,0,1,11,2
12,8,2,1,1,8,0
12,8,3,0,0,14,0
12,8,4,0,0,5,0
12,8,5,0,0,6,0
12,8,6,0,0,4,0
12,8,7,0,0,7,0
12,8,8,0,1,9,0
12,8,9,0,1,1,0
12,8,10,0,0,13,0
12,8,11,0,1,3,0
12,8,12,0,1,12,0
12,8,13,0,0,10,0
12,8,14,0,1,2,0
13,1,1,0,0,14,8
13,1,2,0,0,3,0
13,1,3,0,1,12,0
13,1,4,0,1,5,0
13,1,5,0,0,2,0
13,1,6,0,0,8,0
13,1,7,0,1,9,0
13,1,8,1,0,10,0
13,1,9,0,0,4,0
13,1,10,0,1,13,0
13,1,11,0,1,11,0
13,1,12,0,0,6,0
13,1,13,0,1,7,0
13,1,14,0,1,1,0
13,2,1,0,0,13,7
13,2,2,0,0,11,0
13,2,3,0,1,8,0
13,2,4,0,1,4,0
13,2,5,0,0,1,0
13,2,6,0,0,3,0
13,2,7,1,1,14,0
13,2,8,0,0,5,0
13,2,9,0,0,12,0
13,2,10,0,1,10,0
13,2,11,0,1,6,0
13,2,12,0,0,7,0
13,2,13,0,1,2,0
13,2,14,0,1,9,0
13,3,1,0,0,14,6
13,3,2,0,0,2,0
13,3,3,0,1,3,0
13,3,4,0,1,5,0
13,3,5,0,0,4,0
13,3,6,1,0,9,0
13,3,7,0,1,13,0
13,3,8,0,0,1,0
13,3,9,0,0,7,0
13,3,10,0,1,6,0
13,3,11,0,1,11,0
13,3,12,0,0,10,0
13,3,13,0,1,12,0
13,3,14,0,1,8,0
13,4,1,0,0,13,14
13,4,2,0,0,6,0
13,4,3,0,1,1,0
13,4,4,0,1,5,0
13,4,5,0,0,3,0
13,4,6,0,0,7,0
13,4,7,0,1,10,0
13,4,8,0,0,4,0
13,4,9,0,0,2,0
13,4,10,0,1,12,0
13,4,11,0,1,8,0
13,4,12,0,0,9,0
13,4,13,0,1,11,0
13,4,14,1,1,14,0
13,5,1,0,0,9,3
13,5,2,0,0,14,0
13,5,3,1,1,11,0
13,5,4,0,1,6,0
13,5,5,0,0,2,0
13,5,6,0,0,10,0
13,5,7,0,1,4,0
13,5,8,0,0,12,0
13,5,9,0,0,1,0
13,5,10,0,1,3,0
13,5,11,0,1,5,0
13,5,12,0,0,13,0
13,5,13,0,1,7,0
13,5,14,0,1,8,0
13,6,1,0,0,11,7
13,6,2,0,0,7,0
13,6,3,0,1,8,0
13,6,4,0,1,10,0
13,6,5,0,0,3,0
13,6,6,0,0,9,0
13,6,7,1,1,14,0
13,6,8,0,0,12,0
13,6,9,0,0,1,0
13,6,10,0,1,6,0
13,6,11,0,1,2,0
13,6,12,0,0,5,0
13,6,13,0,1,13,0
13,6,14,0,1,4,0
13,7,1,0,0,3,5
13,7,2,0,0,2,0
13,7,3,0,1,9,0
13,7,4,0,1,14,0
13,7,5,1,0,12,0
13,7,6,0,0,1,0
13,7,7,0,1,8,0
13,7,8,0,0,10,0
13,7,9,0,0,13,0
13,7,10,0,1,5,0
13,7,11,0,1,7,0
13,7,12,0,0,11,0
13,7,13,0,1,4,0
13,7,14,0,1,6,0
13,8,1,0,0,11,12
13,8,2,0,0,8,0
13,8,3,0,1,14,0
13,8,4,0,1,5,0
13,8,5,0,0,6,0
13,8,6,0,0,4,0
13,8,7,0,1,7,0
13,8,8,0,0,9,0
13,8,9,0,0,1,0
13,8,10,0,1,13,0
13,8,11,0,1,3,0
13,8,12,1,0,12,0
13,8,13,0,1,10,0
13,8,14,0,1,2,0
14,1,1,1,1,14,1
14,1,2,0,1,3,0
14,1,3,0,0,12,0
14,1,4,0,1,5,0
14,1,5,0,0,2,0
14,1,6,0,1,8,0
14,1,7,0,1,9,0
14,1,8,0,0,10,0
14,1,9,0,1,4,0
14,1,10,0,0,13,0
14,1,11,0,0,11,0
14,1,12,0,0,6,0
14,1,13,0,0,7,0
14,1,14,0,1,1,0
14,2,1,0,1,13,7
14,2,2,0,1,11,0
14,2,3,0,0,8,0
14,2,4,0,1,4,0
14,2,5,0,0,1,0
14,2,6,0,1,3,0
14,2,7,1,1,14,0
14,2,8,0,0,5,0
14,2,9,0,1,12,0
14,2,10,0,0,10,0
14,2,11,0,0,6,0
14,2,12,0,0,7,0
14,2,13,0,0,2,0
14,2,14,0,1,9,0
14,3,1,1,1,14,1
14,3,2,0,1,2,0
14,3,3,0,0,3,0
14,3,4,0,1,5,0
14,3,5,0,0,4,0
14,3,6,0,1,9,0
14,3,7,0,1,13,0
14,3,8,0,0,1,0
14,3,9,0,1,7,0
14,3,10,0,0,6,0
14,3,11,0,0,11,0
14,3,12,0,0,10,0
14,3,13,0,0,12,0
14,3,14,0,1,8,0
14,4,1,0,1,13,14
14,4,2,0,1,6,0
14,4,3,0,0,1,0
14,4,4,0,1,5,0
14,4,5,0,0,3,0
14,4,6,0,1,7,0
14,4,7,0,1,10,0
14,4,8,0,0,4,0
14,4,9,0,1,2,0
14,4,10,0,0,12,0
14,4,11,0,0,8,0
14,4,12,0,0,9,0
14,4,13,0,0,11,0
14,4,14,1,1,14,0
14,5,1,0,1,9,2
14,5,2,1,1,14,0
14,5,3,0,0,11,0
14,5,4,0,1,6,0
14,5,5,0,0,2,0
14,5,6,0,1,10,0
14,5,7,0,1,4,0
14,5,8,0,0,12,0
14,5,9,0,1,1,0
14,5,10,0,0,3,0
14,5,11,0,0,5,0
14,5,12,0,0,13,0
14,5,13,0,0,7,0
14,5,14,0,1,8,0
14,6,1,0,1,11,13
14,6,2,0,1,7,0
14,6,3,0,0,8,0
14,6,4,0,1,10,0
14,6,5,0,0,3,0
14,6,6,0,1,9,0
14,6,7,0,1,14,0
14,6,8,0,0,12,0
14,6,9,0,1,1,0
14,6,10,0,0,6,0
14,6,11,0,0,2,0
14,6,12,0,0,5,0
14,6,13,1,0,13,0
14,6,14,0,1,4,0
14,7,1,0,1,3,8
14,7,2,0,1,2,0
14,7,3,0,0,9,0
14,7,4,0,1,14,0
14,7,5,0,0,12,0
14,7,6,0,1,1,0
14,7,7,0,1,8,0
14,7,8,1,0,10,0
14,7,9,0,1,13,0
14,7,10,0,0,5,0
14,7,11,0,0,7,0
14,7,12,0,0,11,0
14,7,13,0,0,4,0
14,7,14,0,1,6,0
14,8,1,1,1,11,1
14,8,2,0,1,8,0
14,8,3,0,0,14,0
14,8,4,0,1,5,0
14,8,5,0,0,6,0
14,8,6,0,1,4,0
14,8,7,0,1,7,0
14,8,8,0,0,9,0
14,8,9,0,1,1,0
14,8,10,0,0,13,0
14,8,11,0,0,3,0
14,8,12,0,0,12,0
14,8,13,0,0,10,0
14,8,14,0,1,2,0
15,1,1,0,1,14,3
15,1,2,0,0,3,0
15,1,3,1,0,12,0
15,1,4,0,1,5,0
15,1,5,0,1,2,0
15,1,6,0,0,8,0
15,1,7,0,0,9,0
15,1,8,0,0,10,0
15,1,9,0,0,4,0
15,1,10,0,1,13,0
15,1,11,0,1,11,0
15,1,12,0,1,6,0
15,1,13,0,0,7,0
15,1,14,0,1,1,0
15,2,1,1,1,13,1
15,2,2,0,0,11,0
15,2,3,0,0,8,0
15,2,4,0,1,4,0
15,2,5,0,1,1,0
15,2,6,0,0,3,0
15,2,7,0,0,14,0
15,2,8,0,0,5,0
15,2,9,0,0,12,0
15,2,10,0,1,10,0
15,2,11,0,1,6,0
15,2,12,0,1,7,0
15,2,13,0,0,2,0
15,2,14,0,1,9,0
15,3,1,0,1,14,7
15,3,2,0,0,2,0
15,3,3,0,0,3,0
15,3,4,0,1,5,0
15,3,5,0,1,4,0
15,3,6,0,0,9,0
15,3,7,1,0,13,0
15,3,8,0,0,1,0
15,3,9,0,0,7,0
15,3,10,0,1,6,0
15,3,11,0,1,11,0
15,3,12,0,1,10,0
15,3,13,0,0,12,0
15,3,14,0,1,8,0
15,4,1,0,1,13,14
15,4,2,0,0,6,0
15,4,3,0,0,1,0
15,4,4,0,1,5,0
15,4,5,0,1,3,0
15,4,6,0,0,7,0
15,4,7,0,0,10,0
15,4,8,0,0,4,0
15,4,9,0,0,2,0
15,4,10,0,1,12,0
15,4,11,0,1,8,0
15,4,12,0,1,9,0
15,4,13,0,0,11,0
15,4,14,1,1,14,0
15,5,1,0,1,9,13
15,5,2,0,0,14,0
15,5,3,0,0,11,0
15,5,4,0,1,6,0
15,5,5,0,1,2,0
15,5,6,0,0,10,0
15,5,7,0,0,4,0
15,5,8,0,0,12,0
15,5,9,0,0,1,0
15,5,10,0,1,3,0
15,5,11,0,1,5,0
15,5,12,0,1,13,0
15,5,13,1,0,7,0
15,5,14,0,1,8,0
15,6,1,0,1,11,8
15,6,2,0,0,7,0
15,6,3,0,0,8,0
15,6,4,0,1,10,0
15,6,5,0,1,3,0
15,6,6,0,0,9,0
15,6,7,0,0,14,0
15,6,8,1,0,12,0
15,6,9,0,0,1,0
15,6,10,0,1,6,0
15,6,11,0,1,2,0
15,6,12,0,1,5,0
15,6,13,0,0,13,0
15,6,14,0,1,4,0
15,7,1,0,1,3,14
15,7,2,0,0,2,0
15,7,3,0,0,9,0
15,7,4,0,1,14,0
15,7,5,0,1,12,0
15,7,6,0,0,1,0
15,7,7,0,0,8,0
15,7,8,0,0,10,0
15,7,9,0,0,13,0
15,7,10,0,1,5,0
15,7,11,0,1,7,0
15,7,12,0,1,11,0
15,7,13,0,0,4,0
15,7,14,1,1,6,0
15,8,1,0,1,11,10
15,8,2,0,0,8,0
15,8,3,0,0,14,0
15,8,4,0,1,5,0
15,8,5,0,1,6,0
15,8,6,0,0,4,0
15,8,7,0,0,7,0
15,8,8,0,0,9,0
15,8,9,0,0,1,0
15,8,10,1,1,13,0
15,8,11,0,1,3,0
15,8,12,0,1,12,0
15,8,13,0,0,10,0
15,8,14,0,1,2,0
16,1,1,0,1,14,3
16,1,2,0,0,3,0
16,1,3,1,1,12,0
16,1,4,0,0,5,0
16,1,5,0,0,2,0
16,1,6,0,0,8,0
16,1,7,0,1,9,0
16,1,8,0,1,10,0
16,1,9,0,1,4,0
16,1,10,0,1,13,0
16,1,11,0,1,11,0
16,1,12,0,0,6,0
16,1,13,0,0,7,0
16,1,14,0,0,1,0
16,2,1,1,1,13,1
16,2,2,0,0,11,0
16,2,3,0,1,8,0
16,2,4,0,0,4,0
16,2,5,0,0,1,0
16,2,6,0,0,3,0
16,2,7,0,1,14,0
16,2,8,0,1,5,0
16,2,9,0,1,12,0
16,2,10,0,1,10,0
16,2,11,0,1,6,0
16,2,12,0,0,7,0
16,2,13,0,0,2,0
16,2,14,0,0,9,0
16,3,1,1,1,14,1
16,3,2,0,0,2,0
16,3,3,0,1,3,0
16,3,4,0,0,5,0
16,3,5,0,0,4,0
16,3,6,0,0,9,0
16,3,7,0,1,13,0
16,3,8,0,1,1,0
16,3,9,0,1,7,0
16,3,10,0,1,6,0
16,3,11,0,1,11,0
16,3,12,0,0,10,0
16,3,13,0,0,12,0
16,3,14,0,0,8,0
16,4,1,0,1,13,14
16,4,2,0,0,6,0
16,4,3,0,1,1,0
16,4,4,0,0,5,0
16,4,5,0,0,3,0
16,4,6,0,0,7,0
16,4,7,0,1,10,0
16,4,8,0,1,4,0
16,4,9,0,1,2,0
16,4,10,0,1,12,0
16,4,11,0,1,8,0
16,4,12,0,0,9,0
16,4,13,0,0,11,0
16,4,14,1,0,14,0
16,5,1,0,1,9,2
16,5,2,1,0,14,0
16,5,3,0,1,11,0
16,5,4,0,0,6,0
16,5,5,0,0,2,0
16,5,6,0,0,10,0
16,5,7,0,1,4,0
16,5,8,0,1,12,0
16,5,9,0,1,1,0
16,5,10,0,1,3,0
16,5,11,0,1,5,0
16,5,12,0,0,13,0
16,5,13,0,0,7,0
16,5,14,0,0,8,0
16,6,1,0,1,11,4
16,6,2,0,0,7,0
16,6,3,0,1,8,0
16,6,4,1,0,10,0
16,6,5,0,0,3,0
16,6,6,0,0,9,0
16,6,7,0,1,14,0
16,6,8,0,1,12,0
16,6,9,0,1,1,0
16,6,10,0,1,6,0
16,6,11,0,1,2,0
16,6,12,0,0,5,0
16,6,13,0,0,13,0
16,6,14,0,0,4,0
16,7,1,0,1,3,8
16,7,2,0,0,2,0
16,7,3,0,1,9,0
16,7,4,0,0,14,0
16,7,5,0,0,12,0
16,7,6,0,0,1,0
16,7,7,0,1,8,0
16,7,8,1,1,10,0
16,7,9,0,1,13,0
16,7,10,0,1,5,0
16,7,11,0,1,7,0
16,7,12,0,0,11,0
16,7,13,0,0,4,0
16,7,14,0,0,6,0
16,8,1,0,1,11,10
16,8,2,0,0,8,0
16,8,3,0,1,14,0
16,8,4,0,0,5,0
16,8,5,0,0,6,0
16,8,6,0,0,4,0
16,8,7,0,1,7,0
16,8,8,0,1,9,0
16,8,9,0,1,1,0
16,8,10,1,1,13,0
16,8,11,0,1,3,0
16,8,12,0,0,12,0
16,8,13,0,0,10,0
16,8,14,0,0,2,0
17,1,1,0,0,14,6
17,1,2,0,1,3,0
17,1,3,0,0,12,0
17,1,4,0,1,5,0
17,1,5,0,0,2,0
17,1,6,1,1,8,0
17,1,7,0,1,9,0
17,1,8,0,0,10,0
17,1,9,0,0,4,0
17,1,10,0,1,13,0
17,1,11,0,1,11,0
17,1,12,0,0,6,0
17,1,13,0,1,7,0
17,1,14,0,0,1,0
17,2,1,0,0,13,8
17,2,2,0,1,11,0
17,2,3,0,0,8,0
17,2,4,0,1,4,0
17,2,5,0,0,1,0
17,2,6,0,1,3,0
17,2,7,0,1,14,0
17,2,8,1,0,5,0
17,2,9,0,0,12,0
17,2,10,0,1,10,0
17,2,11,0,1,6,0
17,2,12,0,0,7,0
17,2,13,0,1,2,0
17,2,14,0,0,9,0
17,3,1,0,0,14,6
17,3,2,0,1,2,0
17,3,3,0,0,3,0
17,3,4,0,1,5,0
17,3,5,0,0,4,0
17,3,6,1,1,9,0
17,3,7,0,1,13,0
17,3,8,0,0,1,0
17,3,9,0,0,7,0
17,3,10,0,1,6,0
17,3,11,0,1,11,0
17,3,12,0,0,10,0
17,3,13,0,1,12,0
17,3,14,0,0,8,0
17,4,1,0,0,13,14
17,4,2,0,1,6,0
17,4,3,0,0,1,0
17,4,4,0,1,5,0
17,4,5,0,0,3,0
17,4,6,0,1,7,0
17,4,7,0,1,10,0
17,4,8,0,0,4,0
17,4,9,0,0,2,0
17,4,10,0,1,12,0
17,4,11,0,1,8,0
17,4,12,0,0,9,0
17,4,13,0,1,11,0
17,4,14,1,0,14,0
17,5,1,0,0,9,8
17,5,2,0,1,14,0
17,5,3,0,0,11,0
17,5,4,0,1,6,0
17,5,5,0,0,2,0
17,5,6,0,1,10,0
17,5,7,0,1,4,0
17,5,8,1,0,12,0
17,5,9,0,0,1,0
17,5,10,0,1,3,0
17,5,11,0,1,5,0
17,5,12,0,0,13,0
17,5,13,0,1,7,0
17,5,14,0,0,8,0
17,6,1,0,0,11,2
17,6,2,1,1,7,0
17,6,3,0,0,8,0
17,6,4,0,1,10,0
17,6,5,0,0,3,0
17,6,6,0,1,9,0
17,6,7,0,1,14,0
17,6,8,0,0,12,0
17,6,9,0,0,1,0
17,6,10,0,1,6,0
17,6,11,0,1,2,0
17,6,12,0,0,5,0
17,6,13,0,1,13,0
17,6,14,0,0,4,0
17,7,1,0,0,3,13
17,7,2,0,1,2,0
17,7,3,0,0,9,0
17,7,4,0,1,14,0
17,7,5,0,0,12,0
17,7,6,0,1,1,0
17,7,7,0,1,8,0
17,7,8,0,0,10,0
17,7,9,0,0,13,0
17,7,10,0,1,5,0
17,7,11,0,1,7,0
17,7,12,0,0,11,0
17,7,13,1,1,4,0
17,7,14,0,0,6,0
17,8,1,0,0,11,10
17,8,2,0,1,8,0
17,8,3,0,0,14,0
17,8,4,0,1,5,0
17,8,5,0,0,6,0
17,8,6,0,1,4,0
17,8,7,0,1,7,0
17,8,8,0,0,9,0
17,8,9,0,0,1,0
17,8,10,1,1,13,0
17,8,11,0,1,3,0
17,8,12,0,0,12,0
17,8,13,0,1,10,0
17,8,14,0,0,2,0
18,1,1,0,1,14,8
18,1,2,0,0,3,0
18,1,3,0,0,12,0
18,1,4,0,0,5,0
18,1,5,0,0,2,0
18,1,6,0,0,8,0
18,1,7,0,1,9,0
18,1,8,1,1,10,0
18,1,9,0,1,4,0
18,1,10,0,1,13,0
18,1,11,0,1,11,0
18,1,12,0,1,6,0
18,1,13,0,0,7,0
18,1,14,0,0,1,0
18,2,1,0,1,13,7
18,2,2,0,0,11,0
18,2,3,0,0,8,0
18,2,4,0,0,4,0
18,2,5,0,0,1,0
18,2,6,0,0,3,0
18,2,7,1,1,14,0
18,2,8,0,1,5,0
18,2,9,0,1,12,0
18,2,10,0,1,10,0
18,2,11,0,1,6,0
18,2,12,0,1,7,0
18,2,13,0,0,2,0
18,2,14,0,0,9,0
18,3,1,0,1,14,11
18,3,2,0,0,2,0
18,3,3,0,0,3,0
18,3,4,0,0,5,0
18,3,5,0,0,4,0
18,3,6,0,0,9,0
18,3,7,0,1,13,0
18,3,8,0,1,1,0
18,3,9,0,1,7,0
18,3,10,0,1,6,0
18,3,11,1,1,11,0
18,3,12,0,1,10,0
18,3,13,0,0,12,0
18,3,14,0,0,8,0
18,4,1,0,1,13,10
18,4,2,0,0,6,0
18,4,3,0,0,1,0
18,4,4,0,0,5,0
18,4,5,0,0,3,0
18,4,6,0,0,7,0
18,4,7,0,1,10,0
18,4,8,0,1,4,0
18,4,9,0,1,2,0
18,4,10,1,1,12,0
18,4,11,0,1,8,0
18,4,12,0,1,9,0
18,4,13,0,0,11,0
18,4,14,0,0,14,0
18,5,1,0,1,9,2
18,5,2,1,0,14,0
18,5,3,0,0,11,0
18,5,4,0,0,6,0
18,5,5,0,0,2,0
18,5,6,0,0,10,0
18,5,7,0,1,4,0
18,5,8,0,1,12,0
18,5,9,0,1,1,0
18,5,10,0,1,3,0
18,5,11,0,1,5,0
18,5,12,0,1,13,0
18,5,13,0,0,7,0
18,5,14,0,0,8,0
18,6,1,0,1,11,4
18,6,2,0,0,7,0
18,6,3,0,0,8,0
18,6,4,1,0,10,0
18,6,5,0,0,3,0
18,6,6,0,0,9,0
18,6,7,0,1,14,0
