"subject","version","assignmentId","cond","question","question_ind","all_values","question_order","comp_check","comp_check_pass","comp_check_rt","choice","scratch","rt","early1","early2","stamp","id"
"A2C4VMTAS2EZZN","cs_wg_full_v1_real2","3C8HJ7UOP7V12YMAF9J7N80X2KOZM6","reversed","Memory","1","[]","1","30","1","23057","[""fireman"",""firefly"",""casino"",""budget"","""","""","""","""","""","""","""",""""]","[""21"",""21"",""18"",""18"","""","""","""","""","""","""","""",""""]","181000",,,"2018-06-25 16:14:56","19787"
"A2RGHUEITGTOMG","cs_wg_full_v1_real2","326O153BMIZ0N9P16T6RJ8CL50GDEP","reversed","Memory","1","[]","1","30","1","94736","[""BATTERY"",""FLIGHT"",""BARREL"","""","""","""","""","""","""","""","""",""""]","[""15"",""13"",""10"","""","""","""","""","""","""","""","""",""""]","181000",,,"2018-06-25 16:14:56","19788"
"A1NI2S8SAL9I3Q","cs_wg_full_v1_real2","3H7XDTSHKCSXGTLJTJ15BZMIPW4WG1","reversed","Memory","1","[]","1","30","1","24934","[""summer"",""javelin"",""blanket"",""throne"",""carrot"","""","""","""","""","""","""",""""]","[""5"",""4"",""7"",""3"","""","""","""","""","""","""","""",""""]","181000",,,"2018-06-25 16:15:11","19789"
"AWW6HLOIYSZC8","cs_wg_full_v1_real2","39GXDJN2OTF58PFWKBKLXKM6U4RV8C","reversed","Memory","1","[]","1","30","1","33324","[""Friend"",""Coffin"",""Silver"",""Penguin"",""Bullet"",""Hermit"",""Peacock"",""Bucket"",""eardrum"",""tennis"","""",""""]","[""2"",""1"",""15"",""13"","""",""13"","""","""",""12"","""","""",""""]","181000",,,"2018-06-25 16:15:13","19790"
"A1CWJQCFGM8XPV","cs_wg_full_v1_real2","3C8HJ7UOP7V12YMAF9J7N80X2KIMZN","normal","Memory","1","[]","1","30","1","22010","[""Goggles"",""Beaver"",""summer"",""Picture"",""Cannon"",""Throne"",""Beggar"",""Priest"",""Coffin"",""I dont remember"",""I dont remember"",""I dont remember""]","[""1"",""1"",""3"",""3"",""3"",""6"",""10"",""14"",""15"","""","""",""""]","181000",,,"2018-06-25 16:15:15","19791"
"A3UCAJPHZLEO30","cs_wg_full_v1_real2","3U5JL4WY5KAWTDXP8NVQ4T3M8T34XH","reversed","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","15","0","75682","abdomen",,"21000",,,"2018-06-25 16:15:17","19792"
"A3NGCAL5OQGCOF","cs_wg_full_v1_real2","317HQ483I7TLPQI0R6AL0SM7BXVINR","reversed","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","45208","planet","plane","21000",,,"2018-06-25 16:15:17","19793"
"A1A6UVH1CCP8CD","cs_wg_full_v1_real2","3E47SOBEYQX2YML92G17KHSVCTHIC9","reversed","Memory","1","[]","1","30","1","18206","[""jacket"",""banquet"",""silver"",""dollar"",""coffin"",""parent"",""fireman"",""church"",""budget"",""bagpipe"",""factory"",""banquet""]","[""9"",""13"",""15"",""15"",""2"",""2"",""13"",""12"",""6"",""10"",""10"",""13""]","181000",,,"2018-06-25 16:15:21","19794"
"A2E8FEGQV8FHR0","cs_wg_full_v1_real2","3BDCF01OGXVHRQUKJBG99OC6WLRLYW","normal","Memory","1","[]","1","30","1","106232","[""firefly"",""dollar"",""church"",""celery"",""beaver"",""beggar"",""science"",""sunburn"",""animal"",""domino"",""blanket"",""almond ""]","[""15"",""1"",""4"",""14"",""1"",""10"",""3"",""3"",""4"",""6"",""7"",""6""]","181000",,,"2018-06-25 16:15:21","19795"
"A3OSD3X6OZEQKF","cs_wg_full_v1_real2","36ZN444YTRZ37BICSLAYFHMC17ZOIB","reversed","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","78527",,,"21000",,,"2018-06-25 16:15:22","19796"
"A3PJXTE22NL72H","cs_wg_full_v1_real2","3I3WADAZ9Q5RVNNXL1R4Q8I7WLTO51","reversed","Memory","1","[]","1","30","1","12118","[""GIRAFFE"",""PEACOCK"",""BAPTISM"",""TENNIS"",""TONGUE"",""ANIMAL"","""","""","""","""","""",""""]","[""2"",""13"",""10"",""13"",""6"",""13"","""","""","""","""","""",""""]","181000",,,"2018-06-25 16:15:46","19797"
"A2QFQSLWUAX9ZU","cs_wg_full_v1_real2","3C2NJ6JBKAIHE54Y23PTDCFQM1Z2N1","reversed","Memory","1","[]","1","30","1","34523","[""silver"",""bullet"",""dagger"",""muffin"",""parent"",""smoker"",""abdomen"",""balcony"",""cabinet"","""","""",""""]","[""15"",""15"",""6"",""1"",""2"",""9"",""13"",""10"",""13"","""","""",""""]","181000",,,"2018-06-25 16:15:48","19798"
"A27TEJORIOQ2HE","cs_wg_full_v1_real2","3MMN5BL1WZ50H5FHU2OYJ7VINPNM3U","normal","Memory","1","[]","1","26","0","43278","[""javelin"",""turkey"",""peanut"",""fireman"",""factory"",""domino"",""bakery"",""firefly"","""","""","""",""""]","[""1"",""7"",""3"",""3"",""6"",""6"",""14"",""15"","""","""","""",""""]","181000",,,"2018-06-25 16:15:48","19799"
"A1JZBGKFQ8ZERR","cs_wg_full_v1_real2","3Y9N9SS8LYCXDB94H9PV0H8OEBU3DS","normal","Memory","1","[]","1","30","1","37834","[""bagpipe"",""dragon"",""almond"",""coffee"",""beaver"",""goggles"",""fireman"",""bakery"",""pickle"",""spatula"",""barrel"",""""]","[""6"",""10"",""6"",""15"",""1"",""1"",""3"",""14"",""7"",""3"",""4"",""""]","181000",,,"2018-06-25 16:15:48","19800"
"A12BSUP66MCLAI","cs_wg_full_v1_real2","3TXD01ZLD4I4C93U3IK3KM4IEBP4US","normal","Memory","1","[]","1","30","1","27047","[""JAVELIN"",""COSTUME"",""SMOKER"",""SUMMER"",""DRAGON"",""GIRAFFE"",""EARDRUM"",""KIDNEY"",""PARENT"",""HEAVEN"",""CASINO"",""FACTORY""]","[""1"",""3"",""7"",""3"",""10"",""15"",""3"",""3"",""14"",""1"",""6"",""6""]","181000",,,"2018-06-25 16:15:52","19801"
"A1QFMVN7IE029K","cs_wg_full_v1_real2","3QXNC7EIPIWPTTXQM62ACNRRKEX09F","normal","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","66103","SILVER",,"21000",,,"2018-06-25 16:15:55","19802"
"A3IWND8SOMMJF5","cs_wg_full_v1_real2","3J4Q2Z4UTY4OTIFXWF6H5DQKVJAQWN","reversed","Memory","1","[]","1","15","0","6068","[""Picture"",""pillar"",""shiver"",""domino"",""blanket"",""carrot"",""domino"",""parent"",""waffle"","""","""",""""]","[""13"",""15"",""15"",""10"",""9"",""12"",""10"",""2"",""1"","""","""",""""]","181000",,,"2018-06-25 16:15:59","19803"
"AIE526FZZRE8","cs_wg_full_v1_real2","3RKNTXVS3MZKX0PWXD3CKLSO791A4S","reversed","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","24540","shiver","coff
shiv","21000",,,"2018-06-25 16:16:00","19804"
"A3MQ8BS6EYO2WW","cs_wg_full_v1_real2","379J5II41OHJLLDTJA4F2LKQE9KEL8","normal","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","6011","JAVELIN","JAVELIN","21000",,,"2018-06-25 16:16:04","19805"
"ADKYGTRR8ZLBG","cs_wg_full_v1_real2","3C5W7UE9CFRCX3MVERVMQNKMUKNMXT","normal","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","68797","THRONE",,"21000",,,"2018-06-25 16:16:05","19806"
"A1P2CL3DC1EHUA","cs_wg_full_v1_real2","3R8YZBNQ9HJ933EWO7Y5DXR32S67Q7","reversed","Memory","1","[]","1","30","1","36627","[""silver"",""muffin"",""pillar"",""bikini"",""celery"",""eardrum"",""factory"",""flight"",""kidney"",""chicken"",""animal"",""liquid""]","[""26"","""","""","""",""8"","""","""",""10"","""","""","""",""24""]","181000",,,"2018-06-25 16:16:06","19807"
"AVM4EPVEXE306","cs_wg_full_v1_real2","36U2A8VAG1067KC2YB48UOZR7LMKYS","reversed","Memory","1","[]","1","30","1","65196","[""muffin"",""priest"",""church"",""javelin"",""monkey"",""jungle"",""demon"",""cannon"",""costume"",""silver"",""peacock"",""""]","[""1"",""2"",""12"",""15"",""9"",""6"",""13"",""13"",""13"",""15"",""10"",""""]","181000",,,"2018-06-25 16:16:13","19808"
"ABNE53IQ751FK","cs_wg_full_v1_real2","37QW5D2ZRGNPGXYSQGFGMX2ZV0Y8SL","normal","Memory","1","[]","1","30","1","43235","[""Battery"",""Traffic"",""Demon"",""Basket"",""Tennis"",""Chorus"",""Pillar"",""Domino"","""","""","""",""""]","[""14"",""15"",""3"",""7"",""3"",""4"",""1"",""6"","""","""","""",""""]","181000",,,"2018-06-25 16:16:30","19809"
"AS0O8ZEFZJZW7","cs_wg_full_v1_real2","31QTRG6Q2TE7IB9IB39GQ5LQ1VRPYX","reversed","Memory","1","[]","1","30","1","56560","[""SPATULA"",""ADDICT"",""COFFIN"",""CHURCH"",""ROALTY"",""PLANET"",""BAKERY"",""FIREMAN"","""","""","""",""""]","[""13"",""1"",""6"",""12"",""15"",""9"",""2"",""15"","""","""","""",""""]","181000",,,"2018-06-25 16:16:31","19810"
"A2LMREAO2XRLTM","cs_wg_full_v1_real2","3V26SBZTBDF115LTUY91VAW6HO2ZZJ","normal","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","7","0","10745",,,"21000",,,"2018-06-25 16:16:42","19811"
"A3QHBISWW2TCWZ","cs_wg_full_v1_real2","3C2NJ6JBKAIHE54Y23PTDCFQM1Y2N0","reversed","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","46913","heaven",,"21000",,,"2018-06-25 16:16:50","19812"
"A1UW7LB6F8JE5L","cs_wg_full_v1_real2","31LM9EDVOLTHK1269OVLCT17OCDJNX","normal","Memory","1","[]","1","30","1","24747","[""Walrus"",""Demon"",""Dollar"",""friend"",""tongue"",""pumpkin "",""bikini"","""","""","""","""",""""]","[""4"",""3"",""1"",""14"",""10"",""7"",""6"","""","""","""","""",""""]","181000",,,"2018-06-25 16:16:56","19813"
"ASFR82SJYMGNU","cs_wg_full_v1_real2","3NGI5ARFTT6AS5YFZE27CIAGUAK1PD","reversed","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","29709","carrot",,"21000",,,"2018-06-25 16:17:01","19814"
"AUK4KGOJP9F0H","cs_wg_full_v1_real2","3U0SRXB7CD6YIPLJHT4UEKNYYTDNRZ","normal","Memory","1","[]","1","30","1","8556","[""Dagger"",""Factory"",""Jacket"",""Beaver"","""","""","""","""","""","""","""",""""]","[""7"",""15"",""11"",""24"","""","""","""","""","""","""","""",""""]","181000",,,"2018-06-25 16:17:14","19815"
"A3Q8KB8HOOIUL7","cs_wg_full_v1_real2","3G0WWMR1UVLY6O6J4EFU9UDT279NQW","normal","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","72418",,,"21000",,,"2018-06-25 16:17:23","19816"
"A1L2TKAJP1PR9D","cs_wg_full_v1_real2","3I7DHKZYGN1XPAA4MY8E3E9T4KY5FS","reversed","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0",NULL,"0","77524","firefly",,"21000",,,"2018-06-25 16:17:26","19817"
"A1YFWVMPYW1YZ0","cs_wg_full_v1_real2","3TYCR1GOTCKHWG4PFXISNVL82FXLZP","normal","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","55266","baboon","baboon","21000",,,"2018-06-25 16:17:56","19818"
"A369NV9FIUNSLS","cs_wg_full_v1_real2","3TS1AR6UQQFCCEONARNB1YNPVQS7F8","normal","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","65936","priest",,"21000",,,"2018-06-25 16:17:56","19819"
"A2A4DJKCY4T6N5","cs_wg_full_v1_real2","3GLB5JMZFXWY7NLSCOWFJBXXIGZDGA","normal","Memory","1","[]","1","15","0","7977","[""bucket"",""cannon"",""bucket"",""stunburn"",""google"",""cannon"",""trivia"","""","""","""","""",""""]","[""3"",""4"",""7"",""8"",""9"",""2"",""1"","""","""","""","""",""""]","181000",,,"2018-06-25 16:17:57","19820"
"A3IHMLPF4NAE9C","cs_wg_full_v1_real2","3JCG6DTRV3RJ9LJBK67BDO8Y7IYQQO","reversed","Memory","1","[]","1","15","0","4311","[""balcony"",""bullet"",""jungle"",""parent"",""fireman"",""casino"",""church"",""smoker"",""waffle"",""tennis"",""balcony"",""bullet""]","[""10"",""11"",""6"",""2"",""13"",""10"",""12"",""9"",""1"",""13"",""10"",""11""]","181000",,,"2018-06-25 16:18:00","19821"
"A2OC4Y5124PQHG","cs_wg_full_v1_real2","3URFVVM165JKF6RJOBATEIHRF6NZUU","reversed","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","46003","magnet",,"21000",,,"2018-06-25 16:18:13","19822"
"ADQZJXOIF88X6","cs_wg_full_v1_real2","39JEC7537U27KS591N0QZ6IPKV8VCE","normal","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0",NULL,"0","2406","coffin",,"21000",,,"2018-06-25 16:18:15","19823"
"A1PBQJ7J2LTPT1","cs_wg_full_v1_real2","3F6KKYWMNB24HF2EZS9A9V6UJSMNDT","reversed","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","15","0","150285",,,"21000",,,"2018-06-25 16:18:21","19824"
"A1YBRKS2COMTES","cs_wg_full_v1_real2","3Z7EFSHGN9FZOHA41218NRFA06JCX1","reversed","Memory","1","[]","1","30","1","36437","[""Summer"",""Chorus"",""Banquet"",""Muffin"",""Baboon"",""Toungue"",""Beaver"",""Friend"",""Walnut"",""Pumpkin"",""Bagpipe"",""Royalty""]","[""13"",""12"",""13"","""",""10"",""6"",""15"",""2"",""13"",""9"",""9"",""15""]","181000",,,"2018-06-25 16:18:28","19825"
"A3CWW9DIL73I14","cs_wg_full_v1_real2","3Z3ZLGNNSIVR2KD9MVVF0GFNXQMQ3N","reversed","Memory","1","[]","1","30","1","36005","[""firefly"",""animal"",""cabinet"",""royalty"",""shiver"",""beggar"",""chicken"",""animal"",""baptism"",""chorus"",""almond"",""forgery""]","[""1"",""13"",""13"",""15"",""15"",""6"",""9"",""13"",""10"",""12"",""10"",""2""]","181000",,,"2018-06-25 16:18:29","19826"
"A3UCAJPHZLEO30","cs_wg_full_v1_real2","3U5JL4WY5KAWTDXP8NVQ4T3M8T34XH","reversed","Memory","1","[]","1","15","0","13823","[""Abdomen"",""giraffe"",""Parent"",""baptism"",""shiver"",""bullet"",""spatula"","""","""","""","""",""""]","[""13"",""2"",""2"",""10"",""13"",""15"",""13"","""","""","""","""",""""]","181000",,,"2018-06-25 16:18:34","19827"
"AZ8H2TN7Q46ZW","cs_wg_full_v1_real2","3JAOYWH7VI52QPMCBZOTA7JFNC49LT","reversed","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","7","0","3168","x","nothing","21000",,,"2018-06-25 16:18:34","19828"
"A3OSD3X6OZEQKF","cs_wg_full_v1_real2","36ZN444YTRZ37BICSLAYFHMC17ZOIB","reversed","Memory","1","[]","1","26","0","11583","["""","""","""","""","""","""","""","""","""","""","""",""""]","["""","""","""","""","""","""","""","""","""","""","""",""""]","181000",,,"2018-06-25 16:18:37","19829"
"AUZ3YWTVBISNH","cs_wg_full_v1_real2","3KXIR214I4HVSXUSKYAXE39QVK3245","normal","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","45969","GIRAFFE",,"21000",,,"2018-06-25 16:18:40","19830"
"A304SPHXUSBOOQ","cs_wg_full_v1_real2","3M0NZ3JDP1Z3UR14NA2L66PBGPSZ5A","reversed","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","5652","BUDGET",,"21000",,,"2018-06-25 16:18:50","19831"
"A33P53L48I6OQN","cs_wg_full_v1_real2","37U1UTWH9VNDFIYFBRFBWNX39YF8RX","normal","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","167177","virtual notepad",,"21000",,,"2018-06-25 16:18:54","19832"
"A1Q177PL0ZMKD","cs_wg_full_v1_real2","3V5Q80FXIXSAA1BOKK5E4YHKHK332H","normal","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","49761",,"cricket","21000",,,"2018-06-25 16:19:00","19833"
"A2G4O61TYSWYS9","cs_wg_full_v1_real2","39KFRKBFINWPXBXHW3W115G0RQSOYC","normal","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","32972","balcony
",,"21000",,,"2018-06-25 16:19:01","19834"
"A193D9OQUVFSVT","cs_wg_full_v1_real2","3TOK3KHVJTJ6IR1G9U61OSW3NRIO7A","reversed","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","18212","BEAVER",,"21000",,,"2018-06-25 16:19:04","19835"
"A1J4N2SE30LCUH
","cs_wg_full_v1_real2","3P529IW9KYMBRZDPELOLK35QQA2FLU","normal","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0",NULL,NULL,NULL,,,"21000",,,"2018-06-25 16:19:09","19836"
"A3NGCAL5OQGCOF","cs_wg_full_v1_real2","317HQ483I7TLPQI0R6AL0SM7BXVINR","reversed","Memory","1","[]","1","30","1","56142","[""Planet"",""factory"",""goggles"",""heaven"",""bakery"",""blanket"",""carrot"",""casino"",""dragon"","""","""",""""]","[""e.g.10."",""e.g.10."",""e.g.10."",""e.g.10."",""e.g.10."",""e.g.10."",""e.g.10."",""e.g.10."",""e.g.10."","""","""",""""]","181000",,,"2018-06-25 16:19:16","19837"
"AIE526FZZRE8","cs_wg_full_v1_real2","3RKNTXVS3MZKX0PWXD3CKLSO791A4S","reversed","Memory","1","[]","1","30","1","15684","[""shiver"",""fireman"",""sunburn"",""peacock"",""coffee"",""celery"",""beggar"",""bikini"",""pillar"",""barrel"",""tennis"",""""]","[""13"",""15"",""13"",""10"",""1"",""2"",""6"",""10"",""15"",""10"",""6"",""""]","181000",,,"2018-06-25 16:19:19","19838"
"A1ELED6841TOJ0","cs_wg_full_v1_real2","3G2UL9A02DFGTLVC9YK77SAC2RV76B","normal","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","42528","baboon",,"21000",,,"2018-06-25 16:19:34","19839"
"ADKYGTRR8ZLBG","cs_wg_full_v1_real2","3C5W7UE9CFRCX3MVERVMQNKMUKNMXT","normal","Memory","1","[]","1","30","1","37524","[""THRONE"",""HEAVEN"",""TRAFFIC"",""CELERY"",""DRAGON"",""SUNBURN"",""GOGGLE"",""CHURCH"",""ABDOMEN"",""ADDICT"",""WALNUT"",""""]","[""6"",""1"",""15"",""14"",""10"",""3"",""1"",""3"",""3"",""6"",""3"",""7""]","181000",,,"2018-06-25 16:19:45","19840"
"A1QFMVN7IE029K","cs_wg_full_v1_real2","3QXNC7EIPIWPTTXQM62ACNRRKEX09F","normal","Memory","1","[]","1","30","1","49418","[""SILVER"",""GIRAFFE"",""CAMERA"",""TONGUE"",""BULLET"",""SUMMER"",""BASKET"",""CASINO"",""PLANET"",""BALCONY"","""",""""]","[""1"",""15"",""14"",""10"",""1"",""3"",""7"",""3"",""1"",""6"","""",""""]","181000",,,"2018-06-25 16:19:47","19841"
"DEMON","cs_wg_full_v1_real2","3QAVNHZ3EM5GV8WH352T62UZTUMLAK","normal","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","7","0","27675","jacket",,"21000",,,"2018-06-25 16:20:03","19842"
"A3M8U8AWW4JPDF","cs_wg_full_v1_real2","3E47SOBEYQX2YML92G17KHSVCTHCI3","reversed","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","34507","SHIVER",,"21000",,,"2018-06-25 16:20:09","19843"
"A2LMREAO2XRLTM","cs_wg_full_v1_real2","3V26SBZTBDF115LTUY91VAW6HO2ZZJ","normal","Memory","1","[]","1","30","1","37610","[""flight"",""bakery"",""muffin"",""casino"",""pumpkin"",""walrus"","""","""","""","""","""",""""]","[""14"","""",""15"",""6"",""7"",""3"","""","""","""","""","""",""""]","181000",,,"2018-06-25 16:20:23","19844"
"A3N6552D8M4QW8","cs_wg_full_v1_real2","3S96KQ6I9M52CS7YWOVMIUCM8AATD2","reversed","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","29621","CANVAS",,"21000",,,"2018-06-25 16:20:27","19845"
"ASFR82SJYMGNU","cs_wg_full_v1_real2","3NGI5ARFTT6AS5YFZE27CIAGUAK1PD","reversed","Memory","1","[]","1","30","1","25258","[""priest"",""baboon"",""cannon"",""coffin"",""carrot"",""summer"",""addict "",""canvas"","""","""","""",""""]","[""5"",""2"",""19"",""6"",""20"",""18"",""4"",""19"","""","""","""",""""]","181000",,,"2018-06-25 16:20:29","19846"
"A3QHBISWW2TCWZ","cs_wg_full_v1_real2","3C2NJ6JBKAIHE54Y23PTDCFQM1Y2N0","reversed","Memory","1","[]","1","30","1","45625","[""heaven"",""fireman"",""cannon"",""picture"",""peacock"",""giraffe"",""bakery"",""blanket"",""jungle"",""picture"",""barrel"",""""]","[""15"",""13"",""13"",""13"",""10"",""1"",""2"",""9"",""5"",""13"",""13"",""""]","181000",,,"2018-06-25 16:20:38","19847"
"A14EYTLSMJRPUK","cs_wg_full_v1_real2","3KMS4QQVK2R07TV7TLCK53SB1AYKFX","normal","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","47910","balcony","balcony
dragon","21000",,,"2018-06-25 16:20:49","19848"
"A3Q8KB8HOOIUL7","cs_wg_full_v1_real2","3G0WWMR1UVLY6O6J4EFU9UDT279NQW","normal","Memory","1","[]","1","30","1","26721","[""FireFly"",""Parent"",""Science"",""Fireman"",""Royalty"",""Tongue"",""Jacket"","""","""","""","""",""""]","[""15"",""14"",""3"",""3"",""1"",""10"",""7"","""","""","""","""",""""]","181000",,,"2018-06-25 16:20:53","19849"
"A3EW7MLNHRSGUX","cs_wg_full_v1_real2","3HL8HNGX452GQXCGPOLVFUEVQGO9FU","reversed","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","57464","Walrus",,"21000",,,"2018-06-25 16:21:00","19850"
"A1WAH8PEKTJOGP","cs_wg_full_v1_real2","3VW6495TLJ11RP1J2Q5Z3WE250VYY1","reversed","Memory","1","[]","1","30","1","204489","[""CHIMNEY"",""BIKINI"",""CARROT"",""TRIVIA"",""GOOGLES"",""JUNGLE"",""GIRAFFE"",""FORGERY"",""ANIMAL"",""SMOKER"",""ALMOND"",""BANQUET""]","[""13"",""10"",""12"",""15"",""15"",""6"",""1"",""2"",""13"",""9"",""10"",""13""]","181000",,,"2018-06-25 16:21:01","19851"
"A1L2TKAJP1PR9D","cs_wg_full_v1_real2","3I7DHKZYGN1XPAA4MY8E3E9T4KY5FS","reversed","Memory","1","[]","1","7","0","36549","[""Dollar"",""Balcony"",""\nAddict"",""Beaver"",""Dragon"",""Firefly"",""\nSpatula"","""","""","""","""",""""]","[""15"",""10"",""10"",""15"",""6"",""1"",""13"","""","""","""","""",""""]","181000",,,"2018-06-25 16:21:07","19852"
"A1YFWVMPYW1YZ0","cs_wg_full_v1_real2","3TYCR1GOTCKHWG4PFXISNVL82FXLZP","normal","Memory","1","[]","1","30","1","24146","[""baboon"",""magnet"",""abdomen"",""trivia"",""royalty"",""banquet"",""baptism"",""camera"",""waffle"","""","""",""""]","[""6"",""3"",""3"",""1"",""1"",""3"",""6"",""14"",""15"","""","""",""""]","181000",,,"2018-06-25 16:21:23","19853"
"A2OC4Y5124PQHG","cs_wg_full_v1_real2","3URFVVM165JKF6RJOBATEIHRF6NZUU","reversed","Memory","1","[]","1","26","0","16660","[""baboon"",""magnet"",""pillar"","""","""","""","""","""","""","""","""",""""]","[""18"",""9"",""11"","""","""","""","""","""","""","""","""",""""]","181000",,,"2018-06-25 16:21:32","19854"
"AZ8H2TN7Q46ZW","cs_wg_full_v1_real2","3JAOYWH7VI52QPMCBZOTA7JFNC49LT","reversed","Memory","1","[]","1","15","0","2052","[""1"",""2"",""4"",""6"",""10"",""9"","""",""7"",""8"",""11"",""13"",""14""]","["""","""","""","""","""","""","""","""","""","""","""",""""]","181000",,,"2018-06-25 16:21:39","19855"
"A2888MP531J9IO","cs_wg_full_v1_real2","3EICBYG644XYTX5FKYM7WI7VP85JCL","reversed","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","15","0","30295","bagpipe","bagpipe","21000",,,"2018-06-25 16:21:48","19856"
"A369NV9FIUNSLS","cs_wg_full_v1_real2","3TS1AR6UQQFCCEONARNB1YNPVQS7F8","normal","Memory","1","[]","1","30","1","60543","[""javelin"",""balcony"",""walnut"",""shiver"",""spiral"",""priest"",""turkey"",""coffee"",""summer"",""liquid"",""jungle"",""bikini""]","[""1"",""6"",""3"",""1"",""4"",""14"",""7"",""15"",""3"",""3"",""10"",""6""]","181000",,,"2018-06-25 16:22:00","19857"
"AUZ3YWTVBISNH","cs_wg_full_v1_real2","3KXIR214I4HVSXUSKYAXE39QVK3245","normal","Memory","1","[]","1","30","1","16948","[""GIRAFFE"",""BARREL"",""BEAVER"",""DRAGON"","""","""","""","""","""","""","""",""""]","[""15"",""20"",""13"",""25"","""","""","""","""","""","""","""",""""]","181000",,,"2018-06-25 16:22:00","19858"
"A1PBQJ7J2LTPT1","cs_wg_full_v1_real2","3F6KKYWMNB24HF2EZS9A9V6UJSMNDT","reversed","Memory","1","[]","1","30","1","43280","[""BULLET"",""TRAFFIC"",""BUDGET"",""DEMON"",""PARENT"",""CASINO"",""PEACOCK"",""SPIRAL"",""SMOKER"","""","""",""""]","[""15"",""1"",""6"",""13"",""2"",""10"",""10"",""12"",""9"","""","""",""""]","181000",,,"2018-06-25 16:22:07","19859"
"A33P53L48I6OQN","cs_wg_full_v1_real2","37U1UTWH9VNDFIYFBRFBWNX39YF8RX","normal","Memory","1","[]","1","15","0","21361","[""bikini"",""royalty"",""SUNBURN"","""","""",""b"","""","""","""","""","""",""""]","[""4"",""1"",""3"","""","""","""","""","""","""","""","""",""""]","181000",,,"2018-06-25 16:22:17","19860"
"A1Q177PL0ZMKD","cs_wg_full_v1_real2","3V5Q80FXIXSAA1BOKK5E4YHKHK332H","normal","Memory","1","[]","1","30","1","19427","[""tongue"",""abdomen"",""friend"",""walnut"",""bagpipe"",""baboon"",""chorus"",""cricket"",""coffee"",""picture"",""canvas"",""chorus""]","[""10"",""3"",""14"",""3"",""6"",""6"",""1"",""7"",""15"",""4"",""1"",""1""]","181000",,,"2018-06-25 16:22:23","19861"
"A2G4O61TYSWYS9","cs_wg_full_v1_real2","39KFRKBFINWPXBXHW3W115G0RQSOYC","normal","Memory","1","[]","1","30","1","22195","[""pickle"",""eardrum"",""coffin"",""casino"",""balcony"",""pillar"",""dragon"",""bakery"",""fireman"","""","""",""""]","[""6"",""4"",""15"","""",""14"",""1"",""10"",""14"",""3"","""","""",""""]","181000",,,"2018-06-25 16:22:27","19862"
